representation,classifier,label_budget,scenario,target_fpr,n_test,prevalence_phish,average_precision_mean,average_precision_std,roc_auc_mean,recall_mean,recall_std,precision_mean,f1_mean,calibration_empirical_fpr_mean,empirical_fpr_mean,empirical_fpr_std,fp_mean,fn_mean
DAPT,MLP,0.25,IID_BALANCED,0.01,2116,0.5,0.9036878232379177,0.0057983975983467145,0.89742148219882,0.4128544423440454,0.048159659211065735,0.9646317138127276,0.5771507821640313,0.00936768149882904,0.014744801512287334,0.00381599796563069,15.6,621.2
DAPT,MLP,0.25,IID_BALANCED,0.02,2116,0.5,0.9036878232379177,0.0057983975983467145,0.89742148219882,0.5230623818525519,0.023022448304940688,0.9419592442689801,0.6723492406469227,0.01990632318501171,0.03232514177693761,0.007241580835303576,34.2,504.6
DAPT,MLP,0.25,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8507626262807403,0.006713511184661539,0.8984304233057667,0.3149338374291115,0.06549555757077234,0.9631365541938312,0.4717253981832991,0.00468384074941452,0.006221776216758655,0.0028071451541795012,12.4,724.8
DAPT,MLP,0.25,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8507626262807403,0.006713511184661539,0.8984304233057667,0.4128544423440454,0.048159659211065735,0.9441061599567979,0.5735486586384808,0.00936768149882904,0.012644254892122429,0.00297689853972731,25.2,621.2
DAPT,MLP,0.25,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8507626262807403,0.006713511184661539,0.8984304233057667,0.5230623818525519,0.023022448304940688,0.9102105772810564,0.6640678166724222,0.01990632318501171,0.027496236828901156,0.006983248739671575,54.8,504.6
DAPT,MLP,0.25,TEMPLATE_OOD,0.005,6832,0.5,0.9258848956539325,0.009059642294611267,0.9204161330616634,0.3368852459016393,0.033072759437526,0.9866012269378361,0.50151151500369,0.00468384074941452,0.004625292740046838,0.0014548915269073977,15.8,2265.2
DAPT,MLP,0.25,TEMPLATE_OOD,0.01,6832,0.5,0.9258848956539325,0.009059642294611267,0.9204161330616634,0.4268149882903981,0.03336337649598937,0.9807629632224508,0.5941622774571191,0.00936768149882904,0.008372365339578455,0.0011070064637698494,28.6,1958.0
DAPT,MLP,0.25,TEMPLATE_OOD,0.02,6832,0.5,0.9258848956539325,0.009059642294611267,0.9204161330616634,0.5314402810304449,0.04629857602723472,0.9676361421941337,0.6850494992404331,0.01990632318501171,0.017857142857142856,0.0027383323966436923,61.0,1600.6
DAPT,MLP,0.25,TEMPORAL,0.005,8000,0.5,0.9307900321158182,0.008835954245231885,0.92554805625,0.34995000000000004,0.03329808553055265,0.9868319050068297,0.5159450958979882,0.00468384074941452,0.0047,0.0017446346322367904,18.8,2600.2
DAPT,MLP,0.25,TEMPORAL,0.01,8000,0.5,0.9307900321158182,0.008835954245231885,0.92554805625,0.44539999999999996,0.03621403388190826,0.9809950629507229,0.6118970109930343,0.00936768149882904,0.0087,0.0022458294681475706,34.8,2218.4
DAPT,MLP,0.25,TEMPORAL,0.02,8000,0.5,0.9307900321158182,0.008835954245231885,0.92554805625,0.5532,0.04716838188871865,0.9688014129338338,0.7031823523832201,0.01990632318501171,0.018,0.003980420832022663,72.0,1787.2
DAPT,MLP,1.0,DOMAIN_OOD,0.005,3858,0.5,0.9351990657801246,0.005828655756045559,0.933732146461165,0.288646967340591,0.06365435476611248,0.9890107138366085,0.443636360633848,0.00468384074941452,0.0034214618973561427,0.0019943373832733377,6.6,1372.2
DAPT,MLP,1.0,DOMAIN_OOD,0.01,3858,0.5,0.9351990657801246,0.005828655756045559,0.933732146461165,0.4376360808709176,0.030632767439524776,0.9789490926027048,0.6043484390024225,0.00936768149882904,0.009434940383618456,0.0018834527863748004,18.2,1084.8
DAPT,MLP,1.0,DOMAIN_OOD,0.02,3858,0.5,0.9351990657801246,0.005828655756045559,0.933732146461165,0.5663037843442198,0.04395986775212703,0.9567133276422709,0.7106257284837605,0.01990632318501171,0.025712804561949198,0.00397517667448021,49.6,836.6
DAPT,MLP,1.0,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.9287759693604144,0.0063091804335932,0.9277762649695285,0.2613807982740021,0.06222542584370321,0.9882031829709478,0.4101164102534023,0.00468384074941452,0.003344120819848975,0.001996413756561138,6.2,1369.4
DAPT,MLP,1.0,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.9287759693604144,0.0063091804335932,0.9277762649695285,0.3989212513484358,0.029334228627098027,0.9775543782100534,0.5661120370927716,0.00936768149882904,0.009169363538295578,0.0017477725723861546,17.0,1114.4
DAPT,MLP,1.0,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.9287759693604144,0.0063091804335932,0.9277762649695285,0.5329018338727076,0.0418197753880317,0.9557797422600371,0.6834811442294377,0.01990632318501171,0.02470334412081985,0.0031543023769608283,45.8,866.0
DAPT,MLP,1.0,IID_BALANCED,0.005,2116,0.5,0.9380483668070759,0.004946776071066784,0.931150903548801,0.40926275992438566,0.09029062661292721,0.9878027585258206,0.5736361689246802,0.00468384074941452,0.005103969754253308,0.0023723819277903842,5.4,625.0
DAPT,MLP,1.0,IID_BALANCED,0.01,2116,0.5,0.9380483668070759,0.004946776071066784,0.931150903548801,0.532703213610586,0.019308054884311438,0.9757367429845111,0.6890041028555658,0.00936768149882904,0.01323251417769376,0.0013366857867420556,14.0,494.4
DAPT,MLP,1.0,IID_BALANCED,0.02,2116,0.5,0.9380483668070759,0.004946776071066784,0.931150903548801,0.6198487712665407,0.015039942745494214,0.9646830991567027,0.7546671104496877,0.01990632318501171,0.022684310018903593,0.00283553875236295,24.0,402.2
DAPT,MLP,1.0,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.9032753157188791,0.006909177238880075,0.931490509789936,0.40926275992438566,0.09029062661292721,0.9853917111336798,0.5731544943604959,0.00468384074941452,0.003311590566984446,0.001897407968006928,6.6,625.0
DAPT,MLP,1.0,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.9032753157188791,0.006909177238880075,0.931490509789936,0.532703213610586,0.019308054884311438,0.964062388946975,0.6860703080771193,0.00936768149882904,0.010536879076768691,0.0017015378783555616,21.0,494.4
DAPT,MLP,1.0,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.9032753157188791,0.006909177238880075,0.931490509789936,0.6198487712665407,0.015039942745494214,0.9413883843317157,0.7474508481455395,0.01990632318501171,0.020471650777722027,0.002802657309336466,40.8,402.2
DAPT,MLP,1.0,TEMPLATE_OOD,0.005,6832,0.5,0.9502071322891714,0.004864259613654422,0.9470535234383999,0.3759953161592506,0.05840754520448723,0.9930061683903704,0.5432627010100853,0.00468384074941452,0.0027517564402810306,0.0013026109754851866,9.4,2131.6
DAPT,MLP,1.0,TEMPLATE_OOD,0.01,6832,0.5,0.9502071322891714,0.004864259613654422,0.9470535234383999,0.49777517564402807,0.02577575696824343,0.9835934160473208,0.6607012357693105,0.00936768149882904,0.008313817330210773,0.0016765598434749823,28.4,1715.6
DAPT,MLP,1.0,TEMPLATE_OOD,0.02,6832,0.5,0.9502071322891714,0.004864259613654422,0.9470535234383999,0.6117096018735364,0.0382194526057967,0.968652214654244,0.7492957797835537,0.01990632318501171,0.01984777517564403,0.002717914376682708,67.8,1326.4
DAPT,MLP,1.0,TEMPORAL,0.005,8000,0.5,0.9546861717407549,0.004585926227861605,0.9516745312499999,0.39459999999999995,0.05838492956234512,0.9935859579768067,0.562753565098128,0.00468384074941452,0.00265,0.0013874436925511607,10.6,2421.6
DAPT,MLP,1.0,TEMPORAL,0.01,8000,0.5,0.9546861717407549,0.004585926227861605,0.9516745312499999,0.5225,0.02459293597763389,0.9846780725922647,0.6824417287959914,0.00936768149882904,0.008150000000000001,0.001842213342694054,32.6,1910.0
DAPT,MLP,1.0,TEMPORAL,0.02,8000,0.5,0.9546861717407549,0.004585926227861605,0.9516745312499999,0.6339,0.03615444301880478,0.9702685956706191,0.7663067672502339,0.01990632318501171,0.0195,0.0031274990007992003,78.0,1464.4
DAPT,XGBOOST,0.1,DOMAIN_OOD,0.005,3858,0.5,0.8406104164352008,0.016969505760094473,0.8440400146088152,0.0909279419388284,0.0389589664513766,0.9478751917322745,0.16415211918692824,0.00468384074941452,0.004354587869362364,0.002392531002429098,8.4,1753.6
DAPT,XGBOOST,0.1,DOMAIN_OOD,0.01,3858,0.5,0.8406104164352008,0.016969505760094473,0.8440400146088152,0.15396578538102643,0.05571690238778493,0.9417353699341703,0.26159597863526424,0.00936768149882904,0.008501814411612236,0.0027577887150379244,16.4,1632.0
DAPT,XGBOOST,0.1,DOMAIN_OOD,0.02,3858,0.5,0.8406104164352008,0.016969505760094473,0.8440400146088152,0.25381026438569204,0.06564775192480955,0.9236119770392366,0.39473008003259896,0.01990632318501171,0.02021772939346812,0.0038620177360682577,39.0,1439.4
DAPT,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8268072404132912,0.016479064639619338,0.8282475629240954,0.08640776699029126,0.03616101608351781,0.9438699835425389,0.15676771414338225,0.00468384074941452,0.0044228694714131605,0.002269221571517004,8.2,1693.8
DAPT,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8268072404132912,0.016479064639619338,0.8282475629240954,0.14541531823085221,0.05207770145466991,0.9368642130451018,0.24900499492191258,0.00936768149882904,0.008737864077669903,0.0027343671748946224,16.2,1584.4
DAPT,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8268072404132912,0.016479064639619338,0.8282475629240954,0.2419633225458468,0.06318580878679755,0.9188631776722002,0.3797024193500333,0.01990632318501171,0.020604099244875947,0.00411482872119971,38.2,1405.4
DAPT,XGBOOST,0.1,IID_BALANCED,0.005,2116,0.5,0.8683740415299169,0.010930149881278061,0.8627831518612356,0.20018903591682422,0.075621455244301,0.9718706703854825,0.3266621401450098,0.00468384074941452,0.005482041587901701,0.002353478184874997,5.8,846.2
DAPT,XGBOOST,0.1,IID_BALANCED,0.01,2116,0.5,0.8683740415299169,0.010930149881278061,0.8627831518612356,0.2947069943289225,0.0814375198513886,0.9564566157559045,0.44527587269934515,0.00936768149882904,0.01323251417769376,0.003721175743861914,14.0,746.2
DAPT,XGBOOST,0.1,IID_BALANCED,0.02,2116,0.5,0.8683740415299169,0.010930149881278061,0.8627831518612356,0.39338374291115313,0.08006290386099478,0.9312294673367575,0.5492302643582516,0.01990632318501171,0.028544423440453687,0.005446071943624927,30.2,641.8
DAPT,XGBOOST,0.1,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.800752014098794,0.015425493893377091,0.8647276810993487,0.20018903591682422,0.075621455244301,0.9520719186947921,0.32540580564514376,0.00468384074941452,0.005218263923733066,0.002056588211933688,10.4,846.2
DAPT,XGBOOST,0.1,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.800752014098794,0.015425493893377091,0.8647276810993487,0.2947069943289225,0.0814375198513886,0.9352699012092207,0.4427394360057038,0.00936768149882904,0.010837932764676367,0.0031254212749417835,21.6,746.2
DAPT,XGBOOST,0.1,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.800752014098794,0.015425493893377091,0.8647276810993487,0.39338374291115313,0.08006290386099478,0.8943184150454677,0.5426266561128286,0.01990632318501171,0.02428499749121927,0.00431043283390156,48.4,641.8
DAPT,XGBOOST,0.1,TEMPLATE_OOD,0.005,6832,0.5,0.8819982290417745,0.010101690364108545,0.875031699222285,0.1500585480093677,0.06981515636703461,0.9760436347198607,0.2550265076627668,0.00468384074941452,0.0031030444964871193,0.0016637321122228129,10.6,2903.4
DAPT,XGBOOST,0.1,TEMPLATE_OOD,0.01,6832,0.5,0.8819982290417745,0.010101690364108545,0.875031699222285,0.22740046838407496,0.08361672476044892,0.9697558980441571,0.3622034270361292,0.00936768149882904,0.006381733021077284,0.002204315058198677,21.8,2639.2
DAPT,XGBOOST,0.1,TEMPLATE_OOD,0.02,6832,0.5,0.8819982290417745,0.010101690364108545,0.875031699222285,0.335480093676815,0.0791059225649134,0.9557389341313783,0.49219558716584044,0.01990632318501171,0.015339578454332554,0.0034113951128705417,52.4,2270.0
DAPT,XGBOOST,0.1,TEMPORAL,0.005,8000,0.5,0.8864501697084701,0.008205418050743742,0.87879423125,0.15445,0.07128779699219215,0.9791530361298356,0.26152623587827656,0.00468384074941452,0.00285,0.0014097872179871687,11.4,3382.2
DAPT,XGBOOST,0.1,TEMPORAL,0.01,8000,0.5,0.8864501697084701,0.008205418050743742,0.87879423125,0.23235,0.08367078343125514,0.9715585679127965,0.36874915580329687,0.00936768149882904,0.0064,0.0018758331482304066,25.6,3070.6
DAPT,XGBOOST,0.1,TEMPORAL,0.02,8000,0.5,0.8864501697084701,0.008205418050743742,0.87879423125,0.3436,0.08112347841408182,0.95659740957593,0.5008934495044504,0.01990632318501171,0.01565,0.004017928570793662,62.6,2625.6
DAPT,XGBOOST,0.25,DOMAIN_OOD,0.005,3858,0.5,0.888988160906474,0.00814794261095345,0.887004631230884,0.1339554173146708,0.03176167059797524,0.9816798889275382,0.23460047202013148,0.00468384074941452,0.002592016588906169,0.001511392404055288,5.0,1670.6
DAPT,XGBOOST,0.25,DOMAIN_OOD,0.01,3858,0.5,0.888988160906474,0.00814794261095345,0.887004631230884,0.22934162778641784,0.02876461140448165,0.969900052816762,0.3703682247504678,0.00936768149882904,0.0068429237947122854,0.0027283975877533994,13.2,1486.6
DAPT,XGBOOST,0.25,DOMAIN_OOD,0.02,3858,0.5,0.888988160906474,0.00814794261095345,0.887004631230884,0.37687921202695696,0.06869675311838601,0.9497299451601442,0.5369781607093723,0.01990632318501171,0.019284603421461897,0.0029187533976691026,37.2,1202.0
DAPT,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8770958739955494,0.00847065712540232,0.8746327367050337,0.12513484358144553,0.029648421040586435,0.9794781384932817,0.22090068868831123,0.00468384074941452,0.002696871628910464,0.0015725328734750002,5.0,1622.0
DAPT,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8770958739955494,0.00847065712540232,0.8746327367050337,0.2120819848975189,0.03229812015026601,0.9671163483167045,0.34705692980689484,0.00936768149882904,0.0069039913700107884,0.0026258169244095116,12.8,1460.8
DAPT,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8770958739955494,0.00847065712540232,0.8746327367050337,0.3528586839266451,0.06265965191949067,0.9464293772439994,0.5117861917618768,0.01990632318501171,0.019309600862998922,0.0031311597138511315,35.8,1199.8
DAPT,XGBOOST,0.25,IID_BALANCED,0.005,2116,0.5,0.8940930915247967,0.00747708531586135,0.8886875046901632,0.22419659735349717,0.04903287058411637,0.9789760794104785,0.3626476229740694,0.00468384074941452,0.004914933837429111,0.0018180892307817905,5.2,820.8
DAPT,XGBOOST,0.25,IID_BALANCED,0.01,2116,0.5,0.8940930915247967,0.00747708531586135,0.8886875046901632,0.3525519848771267,0.02895552680915008,0.9648782392333544,0.5159698473841202,0.00936768149882904,0.01266540642722117,0.0025537346098499615,13.4,685.0
DAPT,XGBOOST,0.25,IID_BALANCED,0.02,2116,0.5,0.8940930915247967,0.00747708531586135,0.8886875046901632,0.46748582230623814,0.03480263662728718,0.9417598401705802,0.6241950391245238,0.01990632318501171,0.028922495274102077,0.0046110816323820325,30.6,563.4
DAPT,XGBOOST,0.25,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.837512395909138,0.010521517772155603,0.8901709859745403,0.22419659735349717,0.04903287058411637,0.9711425035325508,0.36215846695829834,0.00468384074941452,0.0035122930255895636,0.0010035122930255895,7.0,820.8
DAPT,XGBOOST,0.25,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.837512395909138,0.010521517772155603,0.8901709859745403,0.3525519848771267,0.02895552680915008,0.9494785704668735,0.5137771509168807,0.00936768149882904,0.009834420471650777,0.0017597268355996176,19.6,685.0
DAPT,XGBOOST,0.25,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.837512395909138,0.010521517772155603,0.8901709859745403,0.46748582230623814,0.03480263662728718,0.9107816661068675,0.6171675659773616,0.01990632318501171,0.024385348720521827,0.004454057405152464,48.6,563.4
DAPT,XGBOOST,0.25,TEMPLATE_OOD,0.005,6832,0.5,0.9152599929425225,0.004848943564795704,0.9089578368635818,0.20948477751756442,0.025626544626644363,0.9904819845998881,0.34519497466431215,0.00468384074941452,0.002107728337236534,0.001379299647469525,7.2,2700.4
DAPT,XGBOOST,0.25,TEMPLATE_OOD,0.01,6832,0.5,0.9152599929425225,0.004848943564795704,0.9089578368635818,0.3152224824355972,0.02911652607303226,0.9835299591257864,0.4768535806657842,0.00936768149882904,0.005210772833723653,0.0013636785361653533,17.8,2339.2
DAPT,XGBOOST,0.25,TEMPLATE_OOD,0.02,6832,0.5,0.9152599929425225,0.004848943564795704,0.9089578368635818,0.4509367681498829,0.05266335675370812,0.9688507153940733,0.6139622650975403,0.01990632318501171,0.01446135831381733,0.0022159474084046324,49.4,1875.6
DAPT,XGBOOST,0.25,TEMPORAL,0.005,8000,0.5,0.9191198908740346,0.005681385853758571,0.9131079187500001,0.21444999999999997,0.03152102472953568,0.9902899468985961,0.3516291684975547,0.00468384074941452,0.0021999999999999997,0.0013157697366940769,8.8,3142.2
DAPT,XGBOOST,0.25,TEMPORAL,0.01,8000,0.5,0.9191198908740346,0.005681385853758571,0.9131079187500001,0.32455,0.028208708761657274,0.982675028616597,0.4873963222075709,0.00936768149882904,0.0057,0.0010368220676663863,22.8,2701.8
DAPT,XGBOOST,0.25,TEMPORAL,0.02,8000,0.5,0.9191198908740346,0.005681385853758571,0.9131079187500001,0.46735,0.05407997549925483,0.9684481779338079,0.6288913594748519,0.01990632318501171,0.0153,0.002780512542679856,61.2,2130.6
DAPT,XGBOOST,1.0,DOMAIN_OOD,0.005,3858,0.5,0.9205078501469824,0.002756990915060529,0.9180985643533625,0.28802488335925347,0.056291057658058044,0.9857202638598889,0.4432583464911417,0.00468384074941452,0.004354587869362364,0.0023356931728499347,8.4,1373.4
DAPT,XGBOOST,1.0,DOMAIN_OOD,0.01,3858,0.5,0.9205078501469824,0.002756990915060529,0.9180985643533625,0.41731467081389323,0.026463968933333807,0.9740405259977347,0.5839181976435435,0.00936768149882904,0.011093831000518403,0.0022477432232948466,21.4,1124.0
DAPT,XGBOOST,1.0,DOMAIN_OOD,0.02,3858,0.5,0.9205078501469824,0.002756990915060529,0.9180985643533625,0.5118714359771903,0.03029800196733464,0.961844327172549,0.6677923622509979,0.01990632318501171,0.020217729393468116,0.0010996995041781452,39.0,941.6
DAPT,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.9115058233289546,0.0033524237677037857,0.9092010743265966,0.25825242718446606,0.049202055936304105,0.9838623113718304,0.4070272312405058,0.00468384074941452,0.0044228694714131605,0.0022692215715170044,8.2,1375.2
DAPT,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.9115058233289546,0.0033524237677037857,0.9092010743265966,0.3797195253505933,0.026186054140104338,0.9725288929215733,0.5457945454850838,0.00936768149882904,0.010679611650485438,0.0027343671748946232,19.8,1150.0
DAPT,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.9115058233289546,0.0033524237677037857,0.9092010743265966,0.47756202804746495,0.028358473985668098,0.9603213923392973,0.6375627928039335,0.01990632318501171,0.019633225458468177,0.0014573091786522449,36.4,968.6
DAPT,XGBOOST,1.0,IID_BALANCED,0.005,2116,0.5,0.9257769967590388,0.005435746260720445,0.917775451059709,0.40510396975425333,0.050937200170526255,0.9872773410884939,0.573077149090343,0.00468384074941452,0.005103969754253308,0.0031772658438509664,5.4,629.4
DAPT,XGBOOST,1.0,IID_BALANCED,0.01,2116,0.5,0.9257769967590388,0.005435746260720445,0.917775451059709,0.5,0.026742068716058803,0.9736905291569851,0.6604325830175262,0.00936768149882904,0.013421550094517959,0.00391993220289749,14.2,529.0
DAPT,XGBOOST,1.0,IID_BALANCED,0.02,2116,0.5,0.9257769967590388,0.005435746260720445,0.917775451059709,0.5714555765595464,0.008626543825409916,0.9597151433537082,0.7163255579181762,0.01990632318501171,0.02400756143667297,0.004463409812142757,25.4,453.4
DAPT,XGBOOST,1.0,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8834025395197644,0.00825800595012623,0.9180073546638188,0.40510396975425333,0.050937200170526255,0.9838237218501454,0.5724518972009806,0.00468384074941452,0.0035122930255895636,0.0021581347885204784,7.0,629.4
DAPT,XGBOOST,1.0,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8834025395197644,0.00825800595012623,0.9180073546638188,0.5,0.026742068716058803,0.9603347280958703,0.657318153389134,0.00936768149882904,0.010938283993978927,0.0034653881886265946,21.8,529.0
DAPT,XGBOOST,1.0,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8834025395197644,0.00825800595012623,0.9180073546638188,0.5714555765595464,0.008626543825409916,0.9325378954783441,0.7086112040812198,0.01990632318501171,0.021976919217260412,0.004082457723393474,43.8,453.4
DAPT,XGBOOST,1.0,TEMPLATE_OOD,0.005,6832,0.5,0.9392179862129357,0.0030483389826688537,0.9345816919552018,0.37382903981264637,0.05003243426406483,0.9906597222325807,0.5411727053973114,0.00468384074941452,0.0036299765807962527,0.001443062944246632,12.4,2139.0
DAPT,XGBOOST,1.0,TEMPLATE_OOD,0.01,6832,0.5,0.9392179862129357,0.0030483389826688537,0.9345816919552018,0.4822599531615925,0.022822086147469157,0.9832717719528828,0.646874554476219,0.00936768149882904,0.00819672131147541,0.0016429994379862157,28.0,1768.6
DAPT,XGBOOST,1.0,TEMPLATE_OOD,0.02,6832,0.5,0.9392179862129357,0.0030483389826688537,0.9345816919552018,0.5647540983606557,0.02790367046461889,0.9739952309656118,0.7146540971046987,0.01990632318501171,0.015046838407494146,0.0007347716860662258,51.4,1486.8
DAPT,XGBOOST,1.0,TEMPORAL,0.005,8000,0.5,0.9439161427061953,0.0026015529508022434,0.9394287437500001,0.3865,0.055227653852033216,0.9915856003348485,0.5542476185159068,0.00468384074941452,0.0034000000000000002,0.001526843148460247,13.6,2454.0
DAPT,XGBOOST,1.0,TEMPORAL,0.01,8000,0.5,0.9439161427061953,0.0026015529508022434,0.9394287437500001,0.50275,0.022643983748448455,0.9841448156901865,0.6652764796652797,0.00936768149882904,0.0081,0.0015268431484602473,32.4,1989.0
DAPT,XGBOOST,1.0,TEMPORAL,0.02,8000,0.5,0.9439161427061953,0.0026015529508022434,0.9394287437500001,0.5871000000000001,0.027831299825915486,0.9747918661644936,0.7325449757987255,0.01990632318501171,0.01515,0.0011805718953117597,60.6,1651.6
