representation,classifier,seed,label_budget,target_fpr,comparison,n_each_test,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta
BASE,LOGREG,72,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.933757155456087,0.9210694680697082,-0.01268768738637871,0.005671077504725898,0.008506616257088847,0.0028355387523629483
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.933757155456087,0.9482099370719944,0.014452781615907462,0.013232514177693762,0.011342155009451797,-0.001890359168241965
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.933757155456087,0.9267180762817451,-0.007039079174341878,0.013232514177693762,0.01984877126654064,0.00661625708884688
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.933757155456087,0.9412801874570603,0.007523032000973373,0.013232514177693762,0.015122873345935728,0.0018903591682419667
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.933757155456087,0.9210694680697082,-0.01268768738637871,0.013232514177693762,0.01890359168241966,0.005671077504725898
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.9121070616992788,0.9113717037472109,-0.0007353579520679165,0.010396975425330813,0.011342155009451797,0.0009451795841209833
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9121070616992788,0.8928322056091393,-0.01927485609013946,0.010396975425330813,0.011342155009451797,0.0009451795841209833
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9121070616992788,0.9078325598258669,-0.00427450187341194,0.010396975425330813,0.008506616257088847,-0.0018903591682419667
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9121070616992788,0.8851151689473811,-0.026991892751897728,0.010396975425330813,0.010396975425330813,0.0
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.9121070616992788,0.9113717037472109,-0.0007353579520679165,0.010396975425330813,0.013232514177693762,0.0028355387523629483
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9121070616992788,0.8928322056091393,-0.01927485609013946,0.010396975425330813,0.013232514177693762,0.0028355387523629483
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9121070616992788,0.9078325598258669,-0.00427450187341194,0.010396975425330813,0.010396975425330813,0.0
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9121070616992788,0.8851151689473811,-0.026991892751897728,0.010396975425330813,0.010396975425330813,0.0
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.9121070616992788,0.9113717037472109,-0.0007353579520679165,0.01890359168241966,0.022684310018903593,0.0037807183364839334
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9121070616992788,0.8928322056091393,-0.01927485609013946,0.01890359168241966,0.027410207939508508,0.008506616257088848
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9121070616992788,0.9078325598258669,-0.00427450187341194,0.01890359168241966,0.021739130434782608,0.0028355387523629483
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9121070616992788,0.8851151689473811,-0.026991892751897728,0.01890359168241966,0.022684310018903593,0.0037807183364839334
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.9078575353711189,0.9293894912733844,0.02153195590226553,0.002835538752362949,0.004725897920604915,0.0018903591682419658
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9078575353711189,0.9189055315296626,0.011047996158543683,0.002835538752362949,0.002835538752362949,0.0
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9078575353711189,0.923310837217898,0.015453301846779066,0.002835538752362949,0.005671077504725898,0.002835538752362949
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9078575353711189,0.9073278258109303,-0.000529709560188607,0.002835538752362949,0.001890359168241966,-0.0009451795841209831
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.9078575353711189,0.9293894912733844,0.02153195590226553,0.011342155009451797,0.014177693761814745,0.0028355387523629483
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9078575353711189,0.9189055315296626,0.011047996158543683,0.011342155009451797,0.012287334593572778,0.0009451795841209816
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9078575353711189,0.923310837217898,0.015453301846779066,0.011342155009451797,0.015122873345935728,0.0037807183364839316
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9078575353711189,0.9073278258109303,-0.000529709560188607,0.011342155009451797,0.010396975425330813,-0.0009451795841209833
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.9078575353711189,0.9293894912733844,0.02153195590226553,0.021739130434782608,0.01890359168241966,-0.0028355387523629483
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9078575353711189,0.9189055315296626,0.011047996158543683,0.021739130434782608,0.017013232514177693,-0.004725897920604915
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9078575353711189,0.923310837217898,0.015453301846779066,0.021739130434782608,0.023629489603024575,0.0018903591682419667
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9078575353711189,0.9073278258109303,-0.000529709560188607,0.021739130434782608,0.01606805293005671,-0.0056710775047258966
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.933757155456087,0.9482099370719944,0.014452781615907462,0.001890359168241966,0.001890359168241966,0.0
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.933757155456087,0.9267180762817451,-0.007039079174341878,0.001890359168241966,0.004725897920604915,0.002835538752362949
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.933757155456087,0.9412801874570603,0.007523032000973373,0.001890359168241966,0.000945179584120983,-0.000945179584120983
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.933757155456087,0.9210694680697082,-0.01268768738637871,0.001890359168241966,0.004725897920604915,0.002835538752362949
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.933757155456087,0.9482099370719944,0.014452781615907462,0.005671077504725898,0.007561436672967864,0.0018903591682419658
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.933757155456087,0.9267180762817451,-0.007039079174341878,0.005671077504725898,0.013232514177693762,0.007561436672967863
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.933757155456087,0.9412801874570603,0.007523032000973373,0.005671077504725898,0.006616257088846881,0.0009451795841209825
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.933757155456087,0.9210694680697082,-0.01268768738637871,0.005671077504725898,0.008506616257088847,0.0028355387523629483
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.933757155456087,0.9482099370719944,0.014452781615907462,0.013232514177693762,0.011342155009451797,-0.001890359168241965
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.933757155456087,0.9267180762817451,-0.007039079174341878,0.013232514177693762,0.01984877126654064,0.00661625708884688
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.933757155456087,0.9412801874570603,0.007523032000973373,0.013232514177693762,0.015122873345935728,0.0018903591682419667
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.933757155456087,0.9210694680697082,-0.01268768738637871,0.013232514177693762,0.01890359168241966,0.005671077504725898
BASE,MLP,42,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.9020461070448695,0.9024334412910447,0.0003873342461752083,0.006616257088846881,0.011342155009451797,0.004725897920604916
BASE,MLP,42,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9020461070448695,0.8714965722052502,-0.030549534839619308,0.006616257088846881,0.007561436672967864,0.0009451795841209833
BASE,MLP,42,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9020461070448695,0.8954820574770284,-0.006564049567841179,0.006616257088846881,0.008506616257088847,0.0018903591682419658
BASE,MLP,42,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9020461070448695,0.8623621470962458,-0.039683959948623726,0.006616257088846881,0.005671077504725898,-0.0009451795841209825
BASE,MLP,42,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.9020461070448695,0.9024334412910447,0.0003873342461752083,0.012287334593572778,0.015122873345935728,0.00283553875236295
BASE,MLP,42,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9020461070448695,0.8714965722052502,-0.030549534839619308,0.012287334593572778,0.017013232514177693,0.004725897920604915
BASE,MLP,42,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9020461070448695,0.8954820574770284,-0.006564049567841179,0.012287334593572778,0.01606805293005671,0.0037807183364839334
BASE,MLP,42,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9020461070448695,0.8623621470962458,-0.039683959948623726,0.012287334593572778,0.014177693761814745,0.0018903591682419667
BASE,MLP,42,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.9020461070448695,0.9024334412910447,0.0003873342461752083,0.02835538752362949,0.02551984877126654,-0.0028355387523629483
BASE,MLP,42,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9020461070448695,0.8714965722052502,-0.030549534839619308,0.02835538752362949,0.026465028355387523,-0.0018903591682419667
BASE,MLP,42,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9020461070448695,0.8954820574770284,-0.006564049567841179,0.02835538752362949,0.02551984877126654,-0.0028355387523629483
BASE,MLP,42,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9020461070448695,0.8623621470962458,-0.039683959948623726,0.02835538752362949,0.026465028355387523,-0.0018903591682419667
BASE,MLP,42,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.9201195641823804,0.9309702578339621,0.010850693651581755,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
BASE,MLP,42,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9201195641823804,0.8993323221357165,-0.020787242046663934,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
BASE,MLP,42,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9201195641823804,0.9179204371237821,-0.0021991270585982603,0.006616257088846881,0.005671077504725898,-0.0009451795841209825
BASE,MLP,42,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9201195641823804,0.8938125434849868,-0.026307020697393546,0.006616257088846881,0.003780718336483932,-0.0028355387523629487
BASE,MLP,42,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.9201195641823804,0.9309702578339621,0.010850693651581755,0.00945179584120983,0.004725897920604915,-0.004725897920604915
BASE,MLP,42,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9201195641823804,0.8993323221357165,-0.020787242046663934,0.00945179584120983,0.00945179584120983,0.0
BASE,MLP,42,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9201195641823804,0.9179204371237821,-0.0021991270585982603,0.00945179584120983,0.007561436672967864,-0.0018903591682419658
BASE,MLP,42,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9201195641823804,0.8938125434849868,-0.026307020697393546,0.00945179584120983,0.006616257088846881,-0.002835538752362949
BASE,MLP,42,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.9201195641823804,0.9309702578339621,0.010850693651581755,0.020793950850661626,0.014177693761814745,-0.006616257088846882
BASE,MLP,42,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9201195641823804,0.8993323221357165,-0.020787242046663934,0.020793950850661626,0.021739130434782608,0.0009451795841209816
BASE,MLP,42,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9201195641823804,0.9179204371237821,-0.0021991270585982603,0.020793950850661626,0.01890359168241966,-0.0018903591682419667
BASE,MLP,42,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9201195641823804,0.8938125434849868,-0.026307020697393546,0.020793950850661626,0.021739130434782608,0.0009451795841209816
BASE,MLP,42,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.9385647426869208,0.9506317634061096,0.012067020719188748,0.001890359168241966,0.002835538752362949,0.0009451795841209831
BASE,MLP,42,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9385647426869208,0.9355988153417909,-0.002965927345129904,0.001890359168241966,0.001890359168241966,0.0
BASE,MLP,42,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9385647426869208,0.9463766034743787,0.0078118607874578805,0.001890359168241966,0.000945179584120983,-0.000945179584120983
BASE,MLP,42,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9385647426869208,0.9302703765581436,-0.008294366128777209,0.001890359168241966,0.001890359168241966,0.0
BASE,MLP,42,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.9385647426869208,0.9506317634061096,0.012067020719188748,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
BASE,MLP,42,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9385647426869208,0.9355988153417909,-0.002965927345129904,0.006616257088846881,0.010396975425330813,0.0037807183364839325
BASE,MLP,42,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9385647426869208,0.9463766034743787,0.0078118607874578805,0.006616257088846881,0.007561436672967864,0.0009451795841209833
BASE,MLP,42,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9385647426869208,0.9302703765581436,-0.008294366128777209,0.006616257088846881,0.007561436672967864,0.0009451795841209833
BASE,MLP,42,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.9385647426869208,0.9506317634061096,0.012067020719188748,0.017958412098298678,0.01890359168241966,0.0009451795841209816
BASE,MLP,42,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9385647426869208,0.9355988153417909,-0.002965927345129904,0.017958412098298678,0.030245746691871456,0.012287334593572778
BASE,MLP,42,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9385647426869208,0.9463766034743787,0.0078118607874578805,0.017958412098298678,0.020793950850661626,0.0028355387523629483
BASE,MLP,42,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9385647426869208,0.9302703765581436,-0.008294366128777209,0.017958412098298678,0.021739130434782608,0.00378071833648393
BASE,MLP,52,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8645084382027931,0.8666923655864271,0.0021839273836340434,0.00945179584120983,0.003780718336483932,-0.005671077504725898
BASE,MLP,52,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8645084382027931,0.768855852453407,-0.09565258574938607,0.00945179584120983,0.012287334593572778,0.0028355387523629483
BASE,MLP,52,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8645084382027931,0.8309171995376536,-0.03359123866513947,0.00945179584120983,0.00945179584120983,0.0
BASE,MLP,52,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8645084382027931,0.7786947393420228,-0.08581369886077028,0.00945179584120983,0.012287334593572778,0.0028355387523629483
BASE,MLP,52,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.8645084382027931,0.8666923655864271,0.0021839273836340434,0.017958412098298678,0.010396975425330813,-0.007561436672967865
BASE,MLP,52,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8645084382027931,0.768855852453407,-0.09565258574938607,0.017958412098298678,0.030245746691871456,0.012287334593572778
BASE,MLP,52,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8645084382027931,0.8309171995376536,-0.03359123866513947,0.017958412098298678,0.01890359168241966,0.0009451795841209816
BASE,MLP,52,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8645084382027931,0.7786947393420228,-0.08581369886077028,0.017958412098298678,0.023629489603024575,0.0056710775047258966
BASE,MLP,52,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.8645084382027931,0.8666923655864271,0.0021839273836340434,0.026465028355387523,0.017013232514177693,-0.00945179584120983
BASE,MLP,52,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8645084382027931,0.768855852453407,-0.09565258574938607,0.026465028355387523,0.04064272211720227,0.014177693761814745
BASE,MLP,52,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8645084382027931,0.8309171995376536,-0.03359123866513947,0.026465028355387523,0.02835538752362949,0.0018903591682419667
BASE,MLP,52,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8645084382027931,0.7786947393420228,-0.08581369886077028,0.026465028355387523,0.03213610586011342,0.0056710775047259
BASE,MLP,52,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.9145822263971042,0.9246129072558652,0.01003068085876102,0.005671077504725898,0.004725897920604915,-0.0009451795841209833
BASE,MLP,52,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9145822263971042,0.9070586338577744,-0.007523592539329771,0.005671077504725898,0.006616257088846881,0.0009451795841209825
BASE,MLP,52,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9145822263971042,0.919810037319808,0.005227810922703857,0.005671077504725898,0.005671077504725898,0.0
BASE,MLP,52,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9145822263971042,0.9036635263960267,-0.01091870000107753,0.005671077504725898,0.002835538752362949,-0.002835538752362949
BASE,MLP,52,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.9145822263971042,0.9246129072558652,0.01003068085876102,0.024574669187145556,0.022684310018903593,-0.0018903591682419632
BASE,MLP,52,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9145822263971042,0.9070586338577744,-0.007523592539329771,0.024574669187145556,0.024574669187145556,0.0
BASE,MLP,52,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9145822263971042,0.919810037319808,0.005227810922703857,0.024574669187145556,0.022684310018903593,-0.0018903591682419632
BASE,MLP,52,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9145822263971042,0.9036635263960267,-0.01091870000107753,0.024574669187145556,0.021739130434782608,-0.0028355387523629483
BASE,MLP,52,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.9145822263971042,0.9246129072558652,0.01003068085876102,0.036862003780718335,0.027410207939508508,-0.009451795841209826
BASE,MLP,52,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9145822263971042,0.9070586338577744,-0.007523592539329771,0.036862003780718335,0.03497164461247637,-0.0018903591682419632
BASE,MLP,52,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9145822263971042,0.919810037319808,0.005227810922703857,0.036862003780718335,0.031190926275992438,-0.0056710775047258966
BASE,MLP,52,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9145822263971042,0.9036635263960267,-0.01091870000107753,0.036862003780718335,0.02930056710775047,-0.007561436672967863
BASE,MLP,52,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.9404687104796192,0.9511161674642322,0.010647456984613002,0.001890359168241966,0.002835538752362949,0.0009451795841209831
BASE,MLP,52,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.9404687104796192,0.9401528881282992,-0.00031582235131999425,0.001890359168241966,0.000945179584120983,-0.000945179584120983
BASE,MLP,52,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.9404687104796192,0.9471226723671173,0.006653961887498117,0.001890359168241966,0.000945179584120983,-0.000945179584120983
BASE,MLP,52,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9404687104796192,0.9379289858040252,-0.002539724675594046,0.001890359168241966,0.0,-0.001890359168241966
BASE,MLP,52,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.9404687104796192,0.9511161674642322,0.010647456984613002,0.00945179584120983,0.007561436672967864,-0.0018903591682419658
BASE,MLP,52,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.9404687104796192,0.9401528881282992,-0.00031582235131999425,0.00945179584120983,0.010396975425330813,0.0009451795841209833
BASE,MLP,52,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.9404687104796192,0.9471226723671173,0.006653961887498117,0.00945179584120983,0.00945179584120983,0.0
BASE,MLP,52,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9404687104796192,0.9379289858040252,-0.002539724675594046,0.00945179584120983,0.004725897920604915,-0.004725897920604915
BASE,MLP,52,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.9404687104796192,0.9511161674642322,0.010647456984613002,0.020793950850661626,0.020793950850661626,0.0
BASE,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.9404687104796192,0.9401528881282992,-0.00031582235131999425,0.020793950850661626,0.03213610586011342,0.011342155009451797
BASE,MLP,52,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.9404687104796192,0.9471226723671173,0.006653961887498117,0.020793950850661626,0.022684310018903593,0.0018903591682419667
BASE,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.9404687104796192,0.9379289858040252,-0.002539724675594046,0.020793950850661626,0.02551984877126654,0.004725897920604915
BASE,MLP,62,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8955781104488114,0.8977107836427292,0.0021326731939177446,0.004725897920604915,0.003780718336483932,-0.0009451795841209829
BASE,MLP,62,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8955781104488114,0.8548723952371686,-0.04070571521164279,0.004725897920604915,0.004725897920604915,0.0
