representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn
BASE,XGBOOST,42,1.0,4000,IID,3051,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.010808708000013212,0.8920507255590171,0.9257073670891599,0.9881516587677726,0.3941398865784499,0.5635135135135135,0.002508780732563974,417,5,1988,641
BASE,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.02675635500008866,0.9446516721337634,0.9415663124999999,0.9934782608695653,0.34275,0.5096654275092937,0.00225,1371,9,3991,2629
BASE,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.013777565000054892,0.9195105381638496,0.9178995877766463,0.987012987012987,0.2363919129082426,0.38143036386449186,0.003110419906687403,456,6,1923,1473
BASE,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.023791322000079163,0.9387830009192383,0.9357218784450088,0.992988606485539,0.3316744730679157,0.49725696730305025,0.00234192037470726,1133,8,3408,2283
BASE,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.013045178999959717,0.9113305524347777,0.9102762155123358,0.9873737373737373,0.21089536138079829,0.34755555555555556,0.002696871628910464,391,5,1849,1463
BASE,MLP,42,1.0,4000,IID,3051,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.021094533999985288,0.9023499071207232,0.9296953325296382,0.994579945799458,0.34688090737240074,0.5143658023826209,0.0010035122930255895,367,2,1991,691
BASE,MLP,42,1.0,4000,TEMPORAL,8000,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.053287103999991814,0.9537058038224173,0.9494044687500001,0.995114006514658,0.3055,0.46748278500382556,0.0015,1222,6,3994,2778
BASE,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.026490534999993542,0.934763519200416,0.9300886499235026,0.9927360774818402,0.21254536029030585,0.35012809564474806,0.0015552099533437014,410,3,1926,1519
BASE,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.04627723699991293,0.949315865088425,0.9449604578125257,0.9939698492462311,0.28951990632318503,0.44842439356155067,0.001756440281030445,989,6,3410,2427
BASE,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.025059228000031908,0.928845857332534,0.9247516085224634,0.9913793103448276,0.18608414239482202,0.3133514986376022,0.0016181229773462784,345,3,1851,1509
DAPT,LOGREG,42,1.0,4000,IID,3051,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.0432084900000973,0.892491563283498,0.9218152000811914,0.982089552238806,0.31096408317580343,0.4723618090452261,0.0030105368790767687,329,6,1987,729
DAPT,LOGREG,42,1.0,4000,TEMPORAL,8000,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.050819994999983464,0.9542373482735207,0.9491515625,0.9933993399339934,0.37625,0.5457842248413418,0.0025,1505,10,3990,2495
DAPT,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.021863950000010846,0.933296576736056,0.9300846187935045,0.9842381786339754,0.2913426645930534,0.4496,0.004665629860031105,562,9,1920,1367
DAPT,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.042908541999963745,0.9514612117848026,0.9463619850654585,0.9927594529364441,0.36124121779859486,0.5297274093153037,0.0026346604215456673,1234,9,3407,2182
DAPT,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.020207209999966835,0.9278258325752489,0.9243671515798955,0.9836065573770492,0.2588996763754045,0.4099060631938514,0.004314994606256742,480,8,1846,1374
DAPT,XGBOOST,42,1.0,4000,IID,3051,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.010166204000029211,0.887243232261043,0.9185964675987885,0.9874055415617129,0.3705103969754253,0.5388316151202749,0.002508780732563974,392,5,1988,666
DAPT,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.02567922200000794,0.9458439026341031,0.9404168125,0.9907894736842106,0.3765,0.5456521739130434,0.0035,1506,14,3986,2494
DAPT,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.01316262000000279,0.9237560906904485,0.9211712528832657,0.9852670349907919,0.2773457750129601,0.43284789644012944,0.00414722654224987,535,8,1921,1394
DAPT,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.021981792000019595,0.9410828370306565,0.9355790219877255,0.9888089528377298,0.36211943793911006,0.5301049925005357,0.004098360655737705,1237,14,3402,2179
DAPT,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.011995744000046216,0.9145825178167845,0.911956596367631,0.9824945295404814,0.24217907227615965,0.3885763738641281,0.004314994606256742,449,8,1846,1405
DAPT,MLP,42,1.0,4000,IID,3051,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.02075243199999477,0.90888159529546,0.9338480997290138,0.9901185770750988,0.4735349716446125,0.6406649616368286,0.002508780732563974,501,5,1988,557
DAPT,MLP,42,1.0,4000,TEMPORAL,8000,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.05431442500002959,0.9586253205567101,0.95523778125,0.9944320712694877,0.4465,0.6162870945479642,0.0025,1786,10,3990,2214
DAPT,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.025998230000027434,0.9410772840307625,0.9391203966846912,0.9895366218236173,0.3431829963711768,0.5096227867590454,0.0036288232244686366,662,7,1922,1267
DAPT,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.04651097399994342,0.9547263428092307,0.9511178967690276,0.9932157394843962,0.42857142857142855,0.5987730061349693,0.002927400468384075,1464,10,3406,1952
DAPT,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.026349814000013794,0.9350070084339457,0.9335981911468135,0.9882943143812709,0.3187702265372168,0.4820554649265905,0.0037756202804746495,591,7,1847,1263
CONTRASTIVE,LOGREG,42,1.0,4000,IID,3051,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.02136804999997821,0.7883658418804522,0.8573679902342508,0.9569377990430622,0.1890359168241966,0.31570639305445936,0.004515805318615153,200,9,1984,858
CONTRASTIVE,LOGREG,42,1.0,4000,TEMPORAL,8000,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.06533675800005767,0.8822079271877098,0.8796741874999999,0.9752577319587629,0.11825,0.2109253065774805,0.003,473,12,3988,3527
CONTRASTIVE,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.02067854000006264,0.8472312965917519,0.8451312414993546,0.9647058823529412,0.08501814411612234,0.15626488804192473,0.003110419906687403,164,6,1923,1765
CONTRASTIVE,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.041214311000089765,0.8797376071739582,0.8765714210301159,0.9792207792207792,0.11036299765807962,0.19836885030255197,0.00234192037470726,377,8,3408,3039
CONTRASTIVE,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.02019429399990713,0.8405246075540739,0.8389766899522767,0.9594594594594594,0.07659115426105717,0.14185814185814186,0.003236245954692557,142,6,1848,1712
CONTRASTIVE,XGBOOST,42,1.0,4000,IID,3051,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.011048670000036509,0.8011755647846421,0.8731567101110977,0.9593023255813954,0.15595463137996218,0.2682926829268293,0.0035122930255895636,165,7,1986,893
CONTRASTIVE,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.027728042000035202,0.8833332474920208,0.87530471875,0.983358547655068,0.1625,0.278910105127655,0.00275,650,11,3989,3350
CONTRASTIVE,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.013927233999993405,0.8444085545405939,0.8384771895821626,0.972972972972973,0.09331259720062209,0.17029328287606432,0.002592016588906169,180,5,1924,1749
CONTRASTIVE,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.023077808000039113,0.8829338144122586,0.8733497808220303,0.9841269841269841,0.16334894613583137,0.2801908109465227,0.0026346604215456673,558,9,3407,2858
CONTRASTIVE,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.012825009999914982,0.8391582450824123,0.8319444589906777,0.9761904761904762,0.08845738942826321,0.16221562809099901,0.002157497303128371,164,4,1850,1690
CONTRASTIVE,MLP,42,1.0,4000,IID,3051,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.021399977999976727,0.8360249625369713,0.8951946178353918,0.946031746031746,0.28166351606805295,0.4340859431900947,0.008529854490717512,298,17,1976,760
CONTRASTIVE,MLP,42,1.0,4000,TEMPORAL,8000,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.05284158599999955,0.8978108834849071,0.8939816562499999,0.9797047970479705,0.2655,0.4177812745869394,0.0055,1062,22,3978,2938
CONTRASTIVE,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.026032334999968043,0.8661387413633311,0.8638192914294683,0.9808219178082191,0.1855883877656817,0.3121185701830863,0.0036288232244686366,358,7,1922,1571
CONTRASTIVE,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.04711507900003653,0.8975110628075794,0.8926770940168596,0.9812154696132597,0.25995316159250587,0.4110159685258042,0.004976580796252928,888,17,3399,2528
CONTRASTIVE,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.02551316599999609,0.8593304181439184,0.8561077887514561,0.9796511627906976,0.18176914778856526,0.30664240218380345,0.0037756202804746495,337,7,1847,1517
BASE,LOGREG,52,0.1,400,IID,3051,0.9896670797277426,0.005,0.00468384074941452,0.3620309050772627,0.027604319000033684,0.019242077999933827,0.8437476644542399,0.8857807619674531,0.9525065963060686,0.34120982986767484,0.5024356297842728,0.009031610637230306,361,18,1975,697
BASE,LOGREG,52,0.1,400,TEMPORAL,8000,0.9896670797277426,0.005,0.00468384074941452,0.3620309050772627,0.027604319000033684,0.05368707100001302,0.9123922244125747,0.899298375,0.9822090437361009,0.33125,0.49541970461768553,0.006,1325,24,3976,2675
BASE,LOGREG,52,0.1,400,DOMAIN_OOD,3858,0.9896670797277426,0.005,0.00468384074941452,0.3620309050772627,0.027604319000033684,0.02118722600005185,0.8854540099057087,0.869720059520978,0.9794303797468354,0.32089165370658373,0.48340491995314333,0.00673924313115604,619,13,1916,1310
BASE,LOGREG,52,0.1,400,TEMPLATE_OOD,6832,0.9896670797277426,0.005,0.00468384074941452,0.3620309050772627,0.027604319000033684,0.04226521199996114,0.907010480456393,0.8927236273439771,0.9852045256744996,0.33138173302107726,0.495947426067908,0.004976580796252928,1132,17,3399,2284
BASE,LOGREG,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9896670797277426,0.005,0.00468384074941452,0.3620309050772627,0.027604319000033684,0.020858060000023215,0.8744923072350446,0.8574152041883842,0.978688524590164,0.3220064724919094,0.48457792207792205,0.007011866235167206,597,13,1841,1257
BASE,XGBOOST,52,0.1,400,IID,3051,0.9863870739936829,0.005,0.00468384074941452,0.3200883002207506,1.8022545700000592,0.00717010100004245,0.809268802589942,0.8835906770103681,0.9391304347826087,0.30623818525519847,0.46186742694226657,0.010536879076768691,324,21,1972,734
BASE,XGBOOST,52,0.1,400,TEMPORAL,8000,0.9863870739936829,0.005,0.00468384074941452,0.3200883002207506,1.8022545700000592,0.017430899999908434,0.885069317176889,0.8805584999999999,0.9641693811074918,0.222,0.3609022556390977,0.00825,888,33,3967,3112
BASE,XGBOOST,52,0.1,400,DOMAIN_OOD,3858,0.9863870739936829,0.005,0.00468384074941452,0.3200883002207506,1.8022545700000592,0.008938688000057482,0.8353349361519611,0.8391743063298684,0.9318181818181818,0.12752721617418353,0.2243502051983584,0.00933125972006221,246,18,1911,1683
BASE,XGBOOST,52,0.1,400,TEMPLATE_OOD,6832,0.9863870739936829,0.005,0.00468384074941452,0.3200883002207506,1.8022545700000592,0.01576787700003024,0.8805041419073664,0.8725721258000647,0.9719387755102041,0.2230679156908665,0.3628571428571429,0.006440281030444965,762,22,3394,2654
BASE,XGBOOST,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9863870739936829,0.005,0.00468384074941452,0.3200883002207506,1.8022545700000592,0.008644534000040949,0.8273468804900992,0.8279619912745875,0.932806324110672,0.1272923408845739,0.22401518747033697,0.009169363538295576,236,17,1837,1618
BASE,MLP,52,0.1,400,IID,3051,0.9404241442680359,0.005,0.00468384074941452,0.23178807947019867,0.18393334800009598,0.020676965999996355,0.7819568944027632,0.8706080924065989,0.9153846153846154,0.22495274102079396,0.3611532625189681,0.011038635223281485,238,22,1971,820
BASE,MLP,52,0.1,400,TEMPORAL,8000,0.9404241442680359,0.005,0.00468384074941452,0.23178807947019867,0.18393334800009598,0.05465736700000434,0.8572965922936038,0.86055296875,0.9577464788732394,0.187,0.3129052499477097,0.00825,748,33,3967,3252
BASE,MLP,52,0.1,400,DOMAIN_OOD,3858,0.9404241442680359,0.005,0.00468384074941452,0.23178807947019867,0.18393334800009598,0.026526797999963492,0.7786720859720466,0.8060744291718367,0.8818565400843882,0.10834629341627787,0.19298245614035087,0.014515292897874546,209,28,1901,1720
BASE,MLP,52,0.1,400,TEMPLATE_OOD,6832,0.9404241442680359,0.005,0.00468384074941452,0.23178807947019867,0.18393334800009598,0.045562588999928266,0.8471495790833004,0.8521391104816021,0.9530102790014684,0.18998829039812645,0.3168171833048572,0.00936768149882904,649,32,3384,2767
BASE,MLP,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9404241442680359,0.005,0.00468384074941452,0.23178807947019867,0.18393334800009598,0.02558471500003634,0.7687763665460199,0.7941824376926649,0.8794642857142857,0.10625674217907227,0.18960538979788258,0.014563106796116505,197,27,1827,1657
DAPT,LOGREG,52,0.1,400,IID,3051,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.0182040260000349,0.8404614155647995,0.8857546782358291,0.9538043478260869,0.33175803402646503,0.49228611500701264,0.008529854490717512,351,17,1976,707
DAPT,LOGREG,52,0.1,400,TEMPORAL,8000,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.05351580599995032,0.9176635575753527,0.90537775,0.9849564528899446,0.311,0.47273418202546075,0.00475,1244,19,3981,2756
DAPT,LOGREG,52,0.1,400,DOMAIN_OOD,3858,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.0207895160000362,0.8909412746337857,0.8794979684448518,0.9732824427480916,0.2643856920684292,0.4158173664900122,0.007257646448937273,510,14,1915,1419
DAPT,LOGREG,52,0.1,400,TEMPLATE_OOD,6832,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.0421288249999634,0.9124132383376444,0.9002777088395153,0.9822263797942001,0.3073770491803279,0.4682274247491639,0.0055620608899297425,1050,19,3397,2366
DAPT,LOGREG,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.020146731999943768,0.8803314113576302,0.867212383150109,0.9719438877755511,0.261596548004315,0.4122396940076498,0.007551240560949299,485,14,1840,1369
DAPT,XGBOOST,52,0.1,400,IID,3051,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.007095935000052123,0.7832710096587919,0.8489118815665794,0.9477911646586346,0.22306238185255198,0.361132364192808,0.006522829904666332,236,13,1980,822
DAPT,XGBOOST,52,0.1,400,TEMPORAL,8000,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.01745315200003006,0.8790830884991583,0.8715313124999999,0.9738805970149254,0.1305,0.23015873015873015,0.0035,522,14,3986,3478
DAPT,XGBOOST,52,0.1,400,DOMAIN_OOD,3858,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.00952073799999198,0.8284054644917719,0.833144542078413,0.9430379746835443,0.07724209434940384,0.14278869190225205,0.004665629860031105,149,9,1920,1780
DAPT,XGBOOST,52,0.1,400,TEMPLATE_OOD,6832,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.015393491000054382,0.8727746593828793,0.8663478862386127,0.9683972911963883,0.12558548009367682,0.22233739310702255,0.004098360655737705,429,14,3402,2987
DAPT,XGBOOST,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.0085650059999125,0.8163162432644318,0.8200837513920746,0.9387755102040817,0.0744336569579288,0.13793103448275862,0.0048543689320388345,138,9,1845,1716
DAPT,MLP,52,0.1,400,IID,3051,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.02081065800007309,0.7675908984564984,0.8591929029485998,0.8943661971830986,0.12003780718336483,0.21166666666666667,0.007526342197691922,127,15,1978,931
DAPT,MLP,52,0.1,400,TEMPORAL,8000,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.05762796699991668,0.8624409615611266,0.8680693125000001,0.9171270718232044,0.0415,0.07940684046878738,0.00375,166,15,3985,3834
DAPT,MLP,52,0.1,400,DOMAIN_OOD,3858,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.026923181000029217,0.8067973749353841,0.828493155544376,0.84,0.03265940902021773,0.06287425149700598,0.006220839813374806,63,12,1917,1866
DAPT,MLP,52,0.1,400,TEMPLATE_OOD,6832,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.046089881000057176,0.8545138990633533,0.864041787099145,0.8872180451127819,0.03454332552693208,0.06649760495914342,0.004391100702576112,118,15,3401,3298
DAPT,MLP,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.025328384999966147,0.7903226163909116,0.8126736092928319,0.7857142857142857,0.023732470334412083,0.04607329842931937,0.006472491909385114,44,12,1842,1810
