representation,classifier,seed,label_budget,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
CONTRASTIVE,XGBOOST,42,0.1,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9845676422119142,0.00936768149882904,0.7884629683160411,0.7835243942095691,0.9306930693069307,0.0888468809073724,0.1622088006902502,0.006616257088846881,94,7,1051,964,0.5
CONTRASTIVE,XGBOOST,42,0.1,IID_BALANCED,2116,0.02,0.9740747213363649,0.01990632318501171,0.8107757450371089,0.8093855081992989,0.9272030651340997,0.22873345935727787,0.36694465504169826,0.017958412098298678,242,19,1039,816,0.5
CONTRASTIVE,XGBOOST,42,0.1,TEMPORAL,2116,0.02,0.9740747213363649,0.01990632318501171,0.8319518472386367,0.8201925379054534,0.9436619718309859,0.1899810964083176,0.3162863886703383,0.011342155009451797,201,12,1046,857,0.5
CONTRASTIVE,XGBOOST,42,0.1,DOMAIN_OOD,2116,0.02,0.9740747213363649,0.01990632318501171,0.8088974784526558,0.8020518794601219,0.9042553191489362,0.16068052930056712,0.27287319422150885,0.017013232514177693,170,18,1040,888,0.5
CONTRASTIVE,XGBOOST,42,0.1,TEMPLATE_OOD,2116,0.02,0.9740747213363649,0.01990632318501171,0.823850414089834,0.8223660936031533,0.9223744292237442,0.19092627599243855,0.3163664839467502,0.01606805293005671,202,17,1041,856,0.5
CONTRASTIVE,XGBOOST,42,0.1,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9740747213363649,0.01990632318501171,0.7884629683160411,0.7835243942095691,0.922077922077922,0.1342155009451796,0.23432343234323433,0.011342155009451797,142,12,1046,916,0.5
CONTRASTIVE,MLP,42,0.1,IID_BALANCED,2116,0.005,0.9996737241744996,0.00468384074941452,0.8480674867406417,0.856740970765542,0.948905109489051,0.12287334593572778,0.2175732217573222,0.006616257088846881,130,7,1051,928,0.5
CONTRASTIVE,MLP,42,0.1,TEMPORAL,2116,0.005,0.9996737241744996,0.00468384074941452,0.8605571309667289,0.8613100832258318,0.9507042253521126,0.1275992438563327,0.225,0.006616257088846881,135,7,1051,923,0.5
CONTRASTIVE,MLP,42,0.1,DOMAIN_OOD,2116,0.005,0.9996737241744996,0.00468384074941452,0.8497399289543182,0.8464824668293781,0.9605263157894737,0.06899810964083176,0.12874779541446207,0.002835538752362949,73,3,1055,985,0.5
CONTRASTIVE,MLP,42,0.1,TEMPLATE_OOD,2116,0.005,0.9996737241744996,0.00468384074941452,0.8733838542716618,0.8659488781129284,0.9722222222222222,0.1323251417769376,0.23294509151414308,0.003780718336483932,140,4,1054,918,0.5
CONTRASTIVE,MLP,42,0.1,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9996737241744996,0.00468384074941452,0.8393631307610938,0.8284239979131007,0.9552238805970149,0.06049149338374291,0.11377777777777778,0.002835538752362949,64,3,1055,994,0.5
CONTRASTIVE,MLP,42,0.1,IID_BALANCED,2116,0.01,0.9986003041267396,0.00936768149882904,0.8480674867406417,0.856740970765542,0.961864406779661,0.21455576559546313,0.3508500772797527,0.008506616257088847,227,9,1049,831,0.5
CONTRASTIVE,MLP,42,0.1,TEMPORAL,2116,0.01,0.9986003041267396,0.00936768149882904,0.8605571309667289,0.8613100832258318,0.9581589958158996,0.21644612476370512,0.35312259059367773,0.00945179584120983,229,10,1048,829,0.5
CONTRASTIVE,MLP,42,0.1,DOMAIN_OOD,2116,0.01,0.9986003041267396,0.00936768149882904,0.8497399289543182,0.8464824668293781,0.9395973154362416,0.1323251417769376,0.231980115990058,0.008506616257088847,140,9,1049,918,0.5
CONTRASTIVE,MLP,42,0.1,TEMPLATE_OOD,2116,0.01,0.9986003041267396,0.00936768149882904,0.8733838542716618,0.8659488781129284,0.9691629955947136,0.20793950850661624,0.3424124513618677,0.006616257088846881,220,7,1051,838,0.5
CONTRASTIVE,MLP,42,0.1,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9986003041267396,0.00936768149882904,0.8393631307610938,0.8284239979131007,0.9496402877697842,0.12476370510396975,0.22055137844611528,0.006616257088846881,132,7,1051,926,0.5
CONTRASTIVE,MLP,42,0.1,IID_BALANCED,2116,0.02,0.9957457184791566,0.01990632318501171,0.8480674867406417,0.856740970765542,0.9325153374233128,0.28733459357277885,0.4393063583815029,0.020793950850661626,304,22,1036,754,0.5
CONTRASTIVE,MLP,42,0.1,TEMPORAL,2116,0.02,0.9957457184791566,0.01990632318501171,0.8605571309667289,0.8613100832258318,0.9463722397476341,0.2835538752362949,0.43636363636363634,0.01606805293005671,300,17,1041,758,0.5
CONTRASTIVE,MLP,42,0.1,DOMAIN_OOD,2116,0.02,0.9957457184791566,0.01990632318501171,0.8497399289543182,0.8464824668293781,0.923728813559322,0.2060491493383743,0.3369397217928903,0.017013232514177693,218,18,1040,840,0.5
CONTRASTIVE,MLP,42,0.1,TEMPLATE_OOD,2116,0.02,0.9957457184791566,0.01990632318501171,0.8733838542716618,0.8659488781129284,0.9633333333333334,0.2731568998109641,0.4256259204712813,0.010396975425330813,289,11,1047,769,0.5
CONTRASTIVE,MLP,42,0.1,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9957457184791566,0.01990632318501171,0.8393631307610938,0.8284239979131007,0.9559471365638766,0.2051039697542533,0.3377431906614786,0.00945179584120983,217,10,1048,841,0.5
BASE,LOGREG,42,0.25,IID_BALANCED,2116,0.005,0.9976651072502137,0.00468384074941452,0.9177763846888436,0.9039749357670963,0.9951219512195122,0.19281663516068054,0.32304038004750596,0.000945179584120983,204,1,1057,854,0.5
BASE,LOGREG,42,0.25,TEMPORAL,2116,0.005,0.9976651072502137,0.00468384074941452,0.9300433618034504,0.9228508331516825,0.9909502262443439,0.20699432892249528,0.3424550430023456,0.001890359168241966,219,2,1056,839,0.5
BASE,LOGREG,42,0.25,DOMAIN_OOD,2116,0.005,0.9976651072502137,0.00468384074941452,0.9187999264700449,0.914386205023567,0.9842105263157894,0.1767485822306238,0.29967948717948717,0.002835538752362949,187,3,1055,871,0.5
BASE,LOGREG,42,0.25,TEMPLATE_OOD,2116,0.005,0.9976651072502137,0.00468384074941452,0.927084086948244,0.9190308067795641,0.9909502262443439,0.20699432892249528,0.3424550430023456,0.001890359168241966,219,2,1056,839,0.5
BASE,LOGREG,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9976651072502137,0.00468384074941452,0.9093792478717413,0.9026000478843342,0.9893048128342246,0.17485822306238186,0.2971887550200803,0.001890359168241966,185,2,1056,873,0.5
BASE,LOGREG,42,0.25,IID_BALANCED,2116,0.01,0.9787207245826722,0.00936768149882904,0.9177763846888436,0.9039749357670963,0.9882352941176471,0.39697542533081287,0.5664194200944033,0.004725897920604915,420,5,1053,638,0.5
BASE,LOGREG,42,0.25,TEMPORAL,2116,0.01,0.9787207245826722,0.00936768149882904,0.9300433618034504,0.9228508331516825,0.9788732394366197,0.3941398865784499,0.5619946091644205,0.008506616257088847,417,9,1049,641,0.5
BASE,LOGREG,42,0.25,DOMAIN_OOD,2116,0.01,0.9787207245826722,0.00936768149882904,0.9187999264700449,0.914386205023567,0.9703504043126685,0.34026465028355385,0.5038488453463961,0.010396975425330813,360,11,1047,698,0.5
BASE,LOGREG,42,0.25,TEMPLATE_OOD,2116,0.01,0.9787207245826722,0.00936768149882904,0.927084086948244,0.9190308067795641,0.9806295399515739,0.3827977315689981,0.5506458191706323,0.007561436672967864,405,8,1050,653,0.5
BASE,LOGREG,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9787207245826722,0.00936768149882904,0.9093792478717413,0.9026000478843342,0.9774647887323944,0.3279773156899811,0.49115357395612175,0.007561436672967864,347,8,1050,711,0.5
BASE,LOGREG,42,0.25,IID_BALANCED,2116,0.02,0.8899601101875306,0.01990632318501171,0.9177763846888436,0.9039749357670963,0.9666110183639399,0.5472589792060492,0.6988533494266748,0.01890359168241966,579,20,1038,479,0.5
BASE,LOGREG,42,0.25,TEMPORAL,2116,0.02,0.8899601101875306,0.01990632318501171,0.9300433618034504,0.9228508331516825,0.9664536741214057,0.5718336483931947,0.7185273159144893,0.01984877126654064,605,21,1037,453,0.5
BASE,LOGREG,42,0.25,DOMAIN_OOD,2116,0.02,0.8899601101875306,0.01990632318501171,0.9187999264700449,0.914386205023567,0.9537190082644628,0.5453686200378072,0.6939266386049309,0.026465028355387523,577,28,1030,481,0.5
BASE,LOGREG,42,0.25,TEMPLATE_OOD,2116,0.02,0.8899601101875306,0.01990632318501171,0.927084086948244,0.9190308067795641,0.9582664526484751,0.5642722117202268,0.710291493158834,0.024574669187145556,597,26,1032,461,0.5
BASE,LOGREG,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.8899601101875306,0.01990632318501171,0.9093792478717413,0.9026000478843342,0.9586330935251799,0.503780718336484,0.6604708798017348,0.021739130434782608,533,23,1035,525,0.5
BASE,XGBOOST,42,0.25,IID_BALANCED,2116,0.005,0.9927962422370912,0.00468384074941452,0.9091361043085434,0.9049433428268197,0.9873417721518988,0.2948960302457467,0.45414847161572053,0.003780718336483932,312,4,1054,746,0.5
BASE,XGBOOST,42,0.25,TEMPORAL,2116,0.005,0.9927962422370912,0.00468384074941452,0.9220157730168962,0.9180981342976905,0.9888888888888889,0.2523629489603025,0.40210843373493976,0.002835538752362949,267,3,1055,791,0.5
BASE,XGBOOST,42,0.25,DOMAIN_OOD,2116,0.005,0.9927962422370912,0.00468384074941452,0.8935418773513719,0.8919605240118496,0.9864864864864865,0.13799621928166353,0.24212271973466004,0.001890359168241966,146,2,1056,912,0.5
BASE,XGBOOST,42,0.25,TEMPLATE_OOD,2116,0.005,0.9927962422370912,0.00468384074941452,0.9107637751477187,0.9036095497085845,0.9923664122137404,0.24574669187145556,0.3939393939393939,0.001890359168241966,260,2,1056,798,0.5
BASE,XGBOOST,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9927962422370912,0.00468384074941452,0.88621650430804,0.8822014108011335,0.993103448275862,0.13610586011342155,0.23940149625935161,0.000945179584120983,144,1,1057,914,0.5
BASE,XGBOOST,42,0.25,IID_BALANCED,2116,0.01,0.9846884012222291,0.00936768149882904,0.9091361043085434,0.9049433428268197,0.9863013698630136,0.34026465028355385,0.5059732958538299,0.004725897920604915,360,5,1053,698,0.5
BASE,XGBOOST,42,0.25,TEMPORAL,2116,0.01,0.9846884012222291,0.00936768149882904,0.9220157730168962,0.9180981342976905,0.9886363636363636,0.32892249527410206,0.49361702127659574,0.003780718336483932,348,4,1054,710,0.5
BASE,XGBOOST,42,0.25,DOMAIN_OOD,2116,0.01,0.9846884012222291,0.00936768149882904,0.8935418773513719,0.8919605240118496,0.9795918367346939,0.22684310018903592,0.3683806600153492,0.004725897920604915,240,5,1053,818,0.5
BASE,XGBOOST,42,0.25,TEMPLATE_OOD,2116,0.01,0.9846884012222291,0.00936768149882904,0.9107637751477187,0.9036095497085845,0.9913793103448276,0.32608695652173914,0.4907539118065434,0.002835538752362949,345,3,1055,713,0.5
BASE,XGBOOST,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9846884012222291,0.00936768149882904,0.88621650430804,0.8822014108011335,0.9831223628691983,0.22022684310018903,0.3598455598455598,0.003780718336483932,233,4,1054,825,0.5
BASE,XGBOOST,42,0.25,IID_BALANCED,2116,0.02,0.9372364282608033,0.01990632318501171,0.9091361043085434,0.9049433428268197,0.951171875,0.4603024574669187,0.6203821656050955,0.023629489603024575,487,25,1033,571,0.5
BASE,XGBOOST,42,0.25,TEMPORAL,2116,0.02,0.9372364282608033,0.01990632318501171,0.9220157730168962,0.9180981342976905,0.9692028985507246,0.505671077504726,0.6645962732919255,0.01606805293005671,535,17,1041,523,0.5
BASE,XGBOOST,42,0.25,DOMAIN_OOD,2116,0.02,0.9372364282608033,0.01990632318501171,0.8935418773513719,0.8919605240118496,0.9471458773784355,0.42344045368620037,0.5852384062704115,0.023629489603024575,448,25,1033,610,0.5
BASE,XGBOOST,42,0.25,TEMPLATE_OOD,2116,0.02,0.9372364282608033,0.01990632318501171,0.9107637751477187,0.9036095497085845,0.9680451127819549,0.4867674858223062,0.6477987421383647,0.01606805293005671,515,17,1041,543,0.5
BASE,XGBOOST,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9372364282608033,0.01990632318501171,0.88621650430804,0.8822014108011335,0.9555555555555556,0.4064272211720227,0.5702917771883289,0.01890359168241966,430,20,1038,628,0.5
BASE,MLP,42,0.25,IID_BALANCED,2116,0.005,0.9907682538032533,0.00468384074941452,0.9201195641823804,0.9119866281209685,0.9827586206896551,0.3771266540642722,0.5450819672131147,0.006616257088846881,399,7,1051,659,0.5
BASE,MLP,42,0.25,TEMPORAL,2116,0.005,0.9907682538032533,0.00468384074941452,0.9309702578339621,0.9261464545938587,0.9854227405247813,0.31947069943289225,0.4825124910778016,0.004725897920604915,338,5,1053,720,0.5
BASE,MLP,42,0.25,DOMAIN_OOD,2116,0.005,0.9907682538032533,0.00468384074941452,0.8993323221357165,0.8994397711557633,0.9768518518518519,0.1994328922495274,0.33124018838304553,0.004725897920604915,211,5,1053,847,0.5
BASE,MLP,42,0.25,TEMPLATE_OOD,2116,0.005,0.9907682538032533,0.00468384074941452,0.9179204371237821,0.9132123241412087,0.9815384615384616,0.30151228733459357,0.4613159797541576,0.005671077504725898,319,6,1052,739,0.5
BASE,MLP,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9907682538032533,0.00468384074941452,0.8938125434849868,0.8939058250935352,0.9791666666666666,0.1776937618147448,0.3008,0.003780718336483932,188,4,1054,870,0.5
BASE,MLP,42,0.25,IID_BALANCED,2116,0.01,0.9807485342025758,0.00936768149882904,0.9201195641823804,0.9119866281209685,0.978494623655914,0.43005671077504726,0.5975049244911359,0.00945179584120983,455,10,1048,603,0.5
BASE,MLP,42,0.25,TEMPORAL,2116,0.01,0.9807485342025758,0.00936768149882904,0.9309702578339621,0.9261464545938587,0.9875,0.3733459357277883,0.541838134430727,0.004725897920604915,395,5,1053,663,0.5
BASE,MLP,42,0.25,DOMAIN_OOD,2116,0.01,0.9807485342025758,0.00936768149882904,0.8993323221357165,0.8994397711557633,0.9645390070921985,0.2570888468809074,0.4059701492537313,0.00945179584120983,272,10,1048,786,0.5
BASE,MLP,42,0.25,TEMPLATE_OOD,2116,0.01,0.9807485342025758,0.00936768149882904,0.9179204371237821,0.9132123241412087,0.978494623655914,0.3440453686200378,0.509090909090909,0.007561436672967864,364,8,1050,694,0.5
BASE,MLP,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9807485342025758,0.00936768149882904,0.8938125434849868,0.8939058250935352,0.9723320158102767,0.23251417769376181,0.37528604118993136,0.006616257088846881,246,7,1051,812,0.5
BASE,MLP,42,0.25,IID_BALANCED,2116,0.02,0.9347304105758668,0.01990632318501171,0.9201195641823804,0.9119866281209685,0.9621342512908778,0.5283553875236295,0.6821232458816352,0.020793950850661626,559,22,1036,499,0.5
BASE,MLP,42,0.25,TEMPORAL,2116,0.02,0.9347304105758668,0.01990632318501171,0.9309702578339621,0.9261464545938587,0.9725274725274725,0.501890359168242,0.6620947630922693,0.014177693761814745,531,15,1043,527,0.5
BASE,MLP,42,0.25,DOMAIN_OOD,2116,0.02,0.9347304105758668,0.01990632318501171,0.8993323221357165,0.8994397711557633,0.9505376344086022,0.41776937618147447,0.5804333552199606,0.021739130434782608,442,23,1035,616,0.5
BASE,MLP,42,0.25,TEMPLATE_OOD,2116,0.02,0.9347304105758668,0.01990632318501171,0.9179204371237821,0.9132123241412087,0.9619047619047619,0.4773156899810964,0.6380290587492103,0.01890359168241966,505,20,1038,553,0.5
BASE,MLP,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9347304105758668,0.01990632318501171,0.8938125434849868,0.8939058250935352,0.9484304932735426,0.3998109640831758,0.5625,0.021739130434782608,423,23,1035,635,0.5
DAPT,LOGREG,42,0.25,IID_BALANCED,2116,0.005,0.9954190254211427,0.00468384074941452,0.9136421979685253,0.8998806465099825,0.9921568627450981,0.2391304347826087,0.38537699923838536,0.001890359168241966,253,2,1056,805,0.5
DAPT,LOGREG,42,0.25,TEMPORAL,2116,0.005,0.9954190254211427,0.00468384074941452,0.9330541436440791,0.9251324859473773,0.9905362776025236,0.29678638941398866,0.4567272727272727,0.002835538752362949,314,3,1055,744,0.5
DAPT,LOGREG,42,0.25,DOMAIN_OOD,2116,0.005,0.9954190254211427,0.00468384074941452,0.9223033367632336,0.9163525001697392,0.9927797833935018,0.2599243856332703,0.41198501872659177,0.001890359168241966,275,2,1056,783,0.5
DAPT,LOGREG,42,0.25,TEMPLATE_OOD,2116,0.005,0.9954190254211427,0.00468384074941452,0.9299999905388129,0.9218368645052012,0.9868421052631579,0.2835538752362949,0.44052863436123346,0.003780718336483932,300,4,1054,758,0.5
DAPT,LOGREG,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9954190254211427,0.00468384074941452,0.9024902724536137,0.8981242920086763,0.9885057471264368,0.2438563327032136,0.3912054586808188,0.002835538752362949,258,3,1055,800,0.5
DAPT,LOGREG,42,0.25,IID_BALANCED,2116,0.01,0.9860131144523622,0.00936768149882904,0.9136421979685253,0.8998806465099825,0.9928400954653938,0.3931947069943289,0.5633039945836155,0.002835538752362949,416,3,1055,642,0.5
DAPT,LOGREG,42,0.25,TEMPORAL,2116,0.01,0.9860131144523622,0.00936768149882904,0.9330541436440791,0.9251324859473773,0.9884259259259259,0.40359168241965976,0.5731543624161074,0.004725897920604915,427,5,1053,631,0.5
DAPT,LOGREG,42,0.25,DOMAIN_OOD,2116,0.01,0.9860131144523622,0.00936768149882904,0.9223033367632336,0.9163525001697392,0.9863387978142076,0.34120982986767484,0.5070224719101124,0.004725897920604915,361,5,1053,697,0.5
DAPT,LOGREG,42,0.25,TEMPLATE_OOD,2116,0.01,0.9860131144523622,0.00936768149882904,0.9299999905388129,0.9218368645052012,0.9829268292682927,0.3809073724007561,0.5490463215258855,0.006616257088846881,403,7,1051,655,0.5
DAPT,LOGREG,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9860131144523622,0.00936768149882904,0.9024902724536137,0.8981242920086763,0.9771428571428571,0.32325141776937616,0.48579545454545453,0.007561436672967864,342,8,1050,716,0.5
DAPT,LOGREG,42,0.25,IID_BALANCED,2116,0.02,0.9403496980667115,0.01990632318501171,0.9136421979685253,0.8998806465099825,0.9653846153846154,0.47448015122873344,0.6362484157160964,0.017013232514177693,502,18,1040,556,0.5
DAPT,LOGREG,42,0.25,TEMPORAL,2116,0.02,0.9403496980667115,0.01990632318501171,0.9330541436440791,0.9251324859473773,0.9795918367346939,0.5444234404536862,0.6998784933171325,0.011342155009451797,576,12,1046,482,0.5
DAPT,LOGREG,42,0.25,DOMAIN_OOD,2116,0.02,0.9403496980667115,0.01990632318501171,0.9223033367632336,0.9163525001697392,0.9775967413441955,0.45368620037807184,0.6197546804389928,0.010396975425330813,480,11,1047,578,0.5
DAPT,LOGREG,42,0.25,TEMPLATE_OOD,2116,0.02,0.9403496980667115,0.01990632318501171,0.9299999905388129,0.9218368645052012,0.978494623655914,0.5160680529300568,0.6757425742574258,0.011342155009451797,546,12,1046,512,0.5
DAPT,LOGREG,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9403496980667115,0.01990632318501171,0.9024902724536137,0.8981242920086763,0.9760348583877996,0.42344045368620037,0.5906394199077126,0.010396975425330813,448,11,1047,610,0.5
DAPT,XGBOOST,42,0.25,IID_BALANCED,2116,0.005,0.9960894584655763,0.00468384074941452,0.9000198785817045,0.8954969071722871,0.9821428571428571,0.20793950850661624,0.34321372854914195,0.003780718336483932,220,4,1054,838,0.5
DAPT,XGBOOST,42,0.25,TEMPORAL,2116,0.005,0.9960894584655763,0.00468384074941452,0.9225899798871774,0.9185573236230575,0.9863636363636363,0.2051039697542533,0.3395931142410016,0.002835538752362949,217,3,1055,841,0.5
DAPT,XGBOOST,42,0.25,DOMAIN_OOD,2116,0.005,0.9960894584655763,0.00468384074941452,0.8996259026744333,0.8986326163785864,0.9923076923076923,0.1219281663516068,0.21717171717171718,0.000945179584120983,129,1,1057,929,0.5
DAPT,XGBOOST,42,0.25,TEMPLATE_OOD,2116,0.005,0.9960894584655763,0.00468384074941452,0.9149059243724154,0.9104884559446256,0.9852941176470589,0.1899810964083176,0.3185419968304279,0.002835538752362949,201,3,1055,857,0.5
DAPT,XGBOOST,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9960894584655763,0.00468384074941452,0.8859009216771246,0.8874092788404844,0.9719626168224299,0.09829867674858223,0.17854077253218884,0.002835538752362949,104,3,1055,954,0.5
DAPT,XGBOOST,42,0.25,IID_BALANCED,2116,0.01,0.9857930541038514,0.00936768149882904,0.9000198785817045,0.8954969071722871,0.975669099756691,0.3790170132325142,0.5459496255956433,0.00945179584120983,401,10,1048,657,0.5
DAPT,XGBOOST,42,0.25,TEMPORAL,2116,0.01,0.9857930541038514,0.00936768149882904,0.9225899798871774,0.9185573236230575,0.9846625766871165,0.30340264650283555,0.4638728323699422,0.004725897920604915,321,5,1053,737,0.5
DAPT,XGBOOST,42,0.25,DOMAIN_OOD,2116,0.01,0.9857930541038514,0.00936768149882904,0.8996259026744333,0.8986326163785864,0.9790794979079498,0.22117202268431002,0.3608326908249807,0.004725897920604915,234,5,1053,824,0.5
DAPT,XGBOOST,42,0.25,TEMPLATE_OOD,2116,0.01,0.9857930541038514,0.00936768149882904,0.9149059243724154,0.9104884559446256,0.9808306709265175,0.29017013232514177,0.44784828592268416,0.005671077504725898,307,6,1052,751,0.5
DAPT,XGBOOST,42,0.25,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9857930541038514,0.00936768149882904,0.8859009216771246,0.8874092788404844,0.9705882352941176,0.18714555765595464,0.31378763866877973,0.005671077504725898,198,6,1052,860,0.5
DAPT,XGBOOST,42,0.25,IID_BALANCED,2116,0.02,0.9162178039550782,0.01990632318501171,0.9000198785817045,0.8954969071722871,0.9343696027633851,0.5113421550094518,0.660965180207697,0.035916824196597356,541,38,1020,517,0.5
DAPT,XGBOOST,42,0.25,TEMPORAL,2116,0.02,0.9162178039550782,0.01990632318501171,0.9225899798871774,0.9185573236230575,0.9686274509803922,0.4669187145557656,0.6301020408163265,0.015122873345935728,494,16,1042,564,0.5
