representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,base_ap,base_recall,base_f1,base_fpr,delta_ssl_ap,delta_ssl_recall,delta_ssl_f1,delta_ssl_fpr
DAPT,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.021863950000010846,0.933296576736056,0.9300846187935045,0.9842381786339754,0.2913426645930534,0.4496,0.004665629860031105,562,9,1920,1367,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,0.007420388036673997,0.058061171591498206,0.07255768747381652,0.0005184033177812342
DAPT,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.042908541999963745,0.9514612117848026,0.9463619850654585,0.9927594529364441,0.36124121779859486,0.5297274093153037,0.0026346604215456673,1234,9,3407,2182,0.9457954310921128,0.3190866510538642,0.4826212087668807,0.0032201405152224825,0.005665780692689748,0.04215456674473067,0.047106200548423016,-0.0005854800936768152
DAPT,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.020207209999966835,0.9278258325752489,0.9243671515798955,0.9836065573770492,0.2588996763754045,0.4099060631938514,0.004314994606256742,480,8,1846,1374,0.9213074954291286,0.22168284789644013,0.3616366036075671,0.004314994606256742,0.006518337146120268,0.037216828478964376,0.04826945958628431,0.0
DAPT,XGBOOST,42,1.0,4000,IID,3051,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.010166204000029211,0.887243232261043,0.9185964675987885,0.9874055415617129,0.3705103969754253,0.5388316151202749,0.002508780732563974,392,5,1988,666,0.8920507255590171,0.3941398865784499,0.5635135135135135,0.002508780732563974,-0.004807493297974141,-0.023629489603024578,-0.024681898393238644,0.0
DAPT,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.02567922200000794,0.9458439026341031,0.9404168125,0.9907894736842106,0.3765,0.5456521739130434,0.0035,1506,14,3986,2494,0.9446516721337634,0.34275,0.5096654275092937,0.00225,0.001192230500339675,0.03375,0.03598674640374977,0.0012500000000000002
DAPT,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.01316262000000279,0.9237560906904485,0.9211712528832657,0.9852670349907919,0.2773457750129601,0.43284789644012944,0.00414722654224987,535,8,1921,1394,0.9195105381638496,0.2363919129082426,0.38143036386449186,0.003110419906687403,0.004245552526598861,0.04095386210471749,0.05141753257563758,0.0010368066355624676
DAPT,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.021981792000019595,0.9410828370306565,0.9355790219877255,0.9888089528377298,0.36211943793911006,0.5301049925005357,0.004098360655737705,1237,14,3402,2179,0.9387830009192383,0.3316744730679157,0.49725696730305025,0.00234192037470726,0.002299836111418263,0.030444964871194358,0.03284802519748542,0.0017564402810304452
DAPT,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.011995744000046216,0.9145825178167845,0.911956596367631,0.9824945295404814,0.24217907227615965,0.3885763738641281,0.004314994606256742,449,8,1846,1405,0.9113305524347777,0.21089536138079829,0.34755555555555556,0.002696871628910464,0.003251965382006783,0.03128371089536136,0.041020818308572515,0.0016181229773462777
DAPT,MLP,42,1.0,4000,IID,3051,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.02075243199999477,0.90888159529546,0.9338480997290138,0.9901185770750988,0.4735349716446125,0.6406649616368286,0.002508780732563974,501,5,1988,557,0.9023499071207232,0.34688090737240074,0.5143658023826209,0.0010035122930255895,0.006531688174736816,0.12665406427221176,0.12629915925420776,0.0015052684395383843
DAPT,MLP,42,1.0,4000,TEMPORAL,8000,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.05431442500002959,0.9586253205567101,0.95523778125,0.9944320712694877,0.4465,0.6162870945479642,0.0025,1786,10,3990,2214,0.9537058038224173,0.3055,0.46748278500382556,0.0015,0.004919516734292806,0.14100000000000001,0.1488043095441386,0.001
DAPT,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.025998230000027434,0.9410772840307625,0.9391203966846912,0.9895366218236173,0.3431829963711768,0.5096227867590454,0.0036288232244686366,662,7,1922,1267,0.934763519200416,0.21254536029030585,0.35012809564474806,0.0015552099533437014,0.006313764830346513,0.13063763608087092,0.15949469111429732,0.002073613271124935
DAPT,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.04651097399994342,0.9547263428092307,0.9511178967690276,0.9932157394843962,0.42857142857142855,0.5987730061349693,0.002927400468384075,1464,10,3406,1952,0.949315865088425,0.28951990632318503,0.44842439356155067,0.001756440281030445,0.0054104777208057175,0.13905152224824352,0.15034861257341864,0.0011709601873536302
DAPT,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.026349814000013794,0.9350070084339457,0.9335981911468135,0.9882943143812709,0.3187702265372168,0.4820554649265905,0.0037756202804746495,591,7,1847,1263,0.928845857332534,0.18608414239482202,0.3133514986376022,0.0016181229773462784,0.006161151101411688,0.1326860841423948,0.16870396628898832,0.002157497303128371
CONTRASTIVE,LOGREG,42,1.0,4000,IID,3051,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.02136804999997821,0.7883658418804522,0.8573679902342508,0.9569377990430622,0.1890359168241966,0.31570639305445936,0.004515805318615153,200,9,1984,858,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.10779086860592657,-0.10869565217391305,-0.14180994681482167,0.002508780732563974
CONTRASTIVE,LOGREG,42,1.0,4000,TEMPORAL,8000,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.06533675800005767,0.8822079271877098,0.8796741874999999,0.9752577319587629,0.11825,0.2109253065774805,0.003,473,12,3988,3527,0.9499098889746075,0.322,0.4861294583883752,0.00275,-0.06770196178689769,-0.20375000000000001,-0.2752041518108947,0.0002500000000000002
CONTRASTIVE,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.02067854000006264,0.8472312965917519,0.8451312414993546,0.9647058823529412,0.08501814411612234,0.15626488804192473,0.003110419906687403,164,6,1923,1765,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,-0.07864489210763015,-0.14826334888543286,-0.22077742448425874,-0.0010368066355624676
CONTRASTIVE,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.041214311000089765,0.8797376071739582,0.8765714210301159,0.9792207792207792,0.11036299765807962,0.19836885030255197,0.00234192037470726,377,8,3408,3039,0.9457954310921128,0.3190866510538642,0.4826212087668807,0.0032201405152224825,-0.06605782391815462,-0.20872365339578458,-0.2842523584643287,-0.0008782201405152226
CONTRASTIVE,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.02019429399990713,0.8405246075540739,0.8389766899522767,0.9594594594594594,0.07659115426105717,0.14185814185814186,0.003236245954692557,142,6,1848,1712,0.9213074954291286,0.22168284789644013,0.3616366036075671,0.004314994606256742,-0.08078288787505472,-0.14509169363538296,-0.21977846174942525,-0.001078748651564185
CONTRASTIVE,XGBOOST,42,1.0,4000,IID,3051,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.011048670000036509,0.8011755647846421,0.8731567101110977,0.9593023255813954,0.15595463137996218,0.2682926829268293,0.0035122930255895636,165,7,1986,893,0.8920507255590171,0.3941398865784499,0.5635135135135135,0.002508780732563974,-0.09087516077437496,-0.2381852551984877,-0.29522083058668425,0.0010035122930255897
CONTRASTIVE,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.027728042000035202,0.8833332474920208,0.87530471875,0.983358547655068,0.1625,0.278910105127655,0.00275,650,11,3989,3350,0.9446516721337634,0.34275,0.5096654275092937,0.00225,-0.06131842464174264,-0.18025,-0.23075532238163865,0.0005
CONTRASTIVE,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.013927233999993405,0.8444085545405939,0.8384771895821626,0.972972972972973,0.09331259720062209,0.17029328287606432,0.002592016588906169,180,5,1924,1749,0.9195105381638496,0.2363919129082426,0.38143036386449186,0.003110419906687403,-0.07510198362325571,-0.1430793157076205,-0.21113708098842754,-0.0005184033177812338
CONTRASTIVE,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.023077808000039113,0.8829338144122586,0.8733497808220303,0.9841269841269841,0.16334894613583137,0.2801908109465227,0.0026346604215456673,558,9,3407,2858,0.9387830009192383,0.3316744730679157,0.49725696730305025,0.00234192037470726,-0.055849186506979676,-0.16832552693208433,-0.21706615635652754,0.0002927400468384074
CONTRASTIVE,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9932432174682617,0.005,0.00468384074941452,0.15673289183222958,13.498694037000064,0.012825009999914982,0.8391582450824123,0.8319444589906777,0.9761904761904762,0.08845738942826321,0.16221562809099901,0.002157497303128371,164,4,1850,1690,0.9113305524347777,0.21089536138079829,0.34755555555555556,0.002696871628910464,-0.07217230735236535,-0.12243797195253507,-0.18533992746455655,-0.0005393743257820932
CONTRASTIVE,MLP,42,1.0,4000,IID,3051,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.021399977999976727,0.8360249625369713,0.8951946178353918,0.946031746031746,0.28166351606805295,0.4340859431900947,0.008529854490717512,298,17,1976,760,0.9023499071207232,0.34688090737240074,0.5143658023826209,0.0010035122930255895,-0.06632494458375182,-0.06521739130434778,-0.08027985919252617,0.007526342197691922
CONTRASTIVE,MLP,42,1.0,4000,TEMPORAL,8000,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.05284158599999955,0.8978108834849071,0.8939816562499999,0.9797047970479705,0.2655,0.4177812745869394,0.0055,1062,22,3978,2938,0.9537058038224173,0.3055,0.46748278500382556,0.0015,-0.0558949203375102,-0.03999999999999998,-0.04970151041688614,0.004
CONTRASTIVE,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.026032334999968043,0.8661387413633311,0.8638192914294683,0.9808219178082191,0.1855883877656817,0.3121185701830863,0.0036288232244686366,358,7,1922,1571,0.934763519200416,0.21254536029030585,0.35012809564474806,0.0015552099533437014,-0.06862477783708487,-0.026956972524624145,-0.03800952546166175,0.002073613271124935
CONTRASTIVE,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.04711507900003653,0.8975110628075794,0.8926770940168596,0.9812154696132597,0.25995316159250587,0.4110159685258042,0.004976580796252928,888,17,3399,2528,0.949315865088425,0.28951990632318503,0.44842439356155067,0.001756440281030445,-0.05180480228084561,-0.029566744730679162,-0.037408425035746484,0.0032201405152224825
CONTRASTIVE,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9946629405021667,0.005,0.00468384074941452,0.24944812362030905,1.8972950070000252,0.02551316599999609,0.8593304181439184,0.8561077887514561,0.9796511627906976,0.18176914778856526,0.30664240218380345,0.0037756202804746495,337,7,1847,1517,0.928845857332534,0.18608414239482202,0.3133514986376022,0.0016181229773462784,-0.06951543918861558,-0.004314994606256756,-0.006709096453798746,0.002157497303128371
DAPT,LOGREG,52,0.1,400,IID,3051,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.0182040260000349,0.8404614155647995,0.8857546782358291,0.9538043478260869,0.33175803402646503,0.49228611500701264,0.008529854490717512,351,17,1976,707,0.8437476644542399,0.34120982986767484,0.5024356297842728,0.009031610637230306,-0.003286248889440402,-0.009451795841209809,-0.010149514777260171,-0.000501756146512794
DAPT,LOGREG,52,0.1,400,TEMPORAL,8000,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.05351580599995032,0.9176635575753527,0.90537775,0.9849564528899446,0.311,0.47273418202546075,0.00475,1244,19,3981,2756,0.9123922244125747,0.33125,0.49541970461768553,0.006,0.005271333162777947,-0.02024999999999999,-0.022685522592224783,-0.0012500000000000002
DAPT,LOGREG,52,0.1,400,DOMAIN_OOD,3858,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.0207895160000362,0.8909412746337857,0.8794979684448518,0.9732824427480916,0.2643856920684292,0.4158173664900122,0.007257646448937273,510,14,1915,1419,0.8854540099057087,0.32089165370658373,0.48340491995314333,0.00673924313115604,0.005487264728077035,-0.05650596163815452,-0.06758755346313111,0.0005184033177812334
DAPT,LOGREG,52,0.1,400,TEMPLATE_OOD,6832,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.0421288249999634,0.9124132383376444,0.9002777088395153,0.9822263797942001,0.3073770491803279,0.4682274247491639,0.0055620608899297425,1050,19,3397,2366,0.907010480456393,0.33138173302107726,0.495947426067908,0.004976580796252928,0.005402757881251441,-0.024004683840749386,-0.02772000131874408,0.0005854800936768148
DAPT,LOGREG,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9873432834078375,0.005,0.00468384074941452,0.3576158940397351,0.026293301000009706,0.020146731999943768,0.8803314113576302,0.867212383150109,0.9719438877755511,0.261596548004315,0.4122396940076498,0.007551240560949299,485,14,1840,1369,0.8744923072350446,0.3220064724919094,0.48457792207792205,0.007011866235167206,0.005839104122585592,-0.06040992448759441,-0.07233822807027224,0.0005393743257820927
DAPT,XGBOOST,52,0.1,400,IID,3051,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.007095935000052123,0.7832710096587919,0.8489118815665794,0.9477911646586346,0.22306238185255198,0.361132364192808,0.006522829904666332,236,13,1980,822,0.809268802589942,0.30623818525519847,0.46186742694226657,0.010536879076768691,-0.02599779293115012,-0.08317580340264649,-0.10073506274945859,-0.004014049172102359
DAPT,XGBOOST,52,0.1,400,TEMPORAL,8000,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.01745315200003006,0.8790830884991583,0.8715313124999999,0.9738805970149254,0.1305,0.23015873015873015,0.0035,522,14,3986,3478,0.885069317176889,0.222,0.3609022556390977,0.00825,-0.005986228677730687,-0.0915,-0.13074352548036758,-0.004750000000000001
DAPT,XGBOOST,52,0.1,400,DOMAIN_OOD,3858,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.00952073799999198,0.8284054644917719,0.833144542078413,0.9430379746835443,0.07724209434940384,0.14278869190225205,0.004665629860031105,149,9,1920,1780,0.8353349361519611,0.12752721617418353,0.2243502051983584,0.00933125972006221,-0.0069294716601892015,-0.05028512182477969,-0.08156151329610636,-0.004665629860031105
DAPT,XGBOOST,52,0.1,400,TEMPLATE_OOD,6832,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.015393491000054382,0.8727746593828793,0.8663478862386127,0.9683972911963883,0.12558548009367682,0.22233739310702255,0.004098360655737705,429,14,3402,2987,0.8805041419073664,0.2230679156908665,0.3628571428571429,0.006440281030444965,-0.007729482524487019,-0.09748243559718969,-0.14051974975012033,-0.00234192037470726
DAPT,XGBOOST,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9941793084144592,0.005,0.00468384074941452,0.22737306843267108,1.754861099999971,0.0085650059999125,0.8163162432644318,0.8200837513920746,0.9387755102040817,0.0744336569579288,0.13793103448275862,0.0048543689320388345,138,9,1845,1716,0.8273468804900992,0.1272923408845739,0.22401518747033697,0.009169363538295576,-0.011030637225667439,-0.052858683926645084,-0.08608415298757835,-0.004314994606256742
DAPT,MLP,52,0.1,400,IID,3051,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.02081065800007309,0.7675908984564984,0.8591929029485998,0.8943661971830986,0.12003780718336483,0.21166666666666667,0.007526342197691922,127,15,1978,931,0.7819568944027632,0.22495274102079396,0.3611532625189681,0.011038635223281485,-0.014365995946264754,-0.10491493383742913,-0.14948659585230145,-0.003512293025589563
DAPT,MLP,52,0.1,400,TEMPORAL,8000,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.05762796699991668,0.8624409615611266,0.8680693125000001,0.9171270718232044,0.0415,0.07940684046878738,0.00375,166,15,3985,3834,0.8572965922936038,0.187,0.3129052499477097,0.00825,0.005144369267522819,-0.1455,-0.2334984094789223,-0.0045000000000000005
DAPT,MLP,52,0.1,400,DOMAIN_OOD,3858,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.026923181000029217,0.8067973749353841,0.828493155544376,0.84,0.03265940902021773,0.06287425149700598,0.006220839813374806,63,12,1917,1866,0.7786720859720466,0.10834629341627787,0.19298245614035087,0.014515292897874546,0.028125288963337436,-0.07568688439606014,-0.13010820464334488,-0.00829445308449974
DAPT,MLP,52,0.1,400,TEMPLATE_OOD,6832,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.046089881000057176,0.8545138990633533,0.864041787099145,0.8872180451127819,0.03454332552693208,0.06649760495914342,0.004391100702576112,118,15,3401,3298,0.8471495790833004,0.18998829039812645,0.3168171833048572,0.00936768149882904,0.007364319980052936,-0.15544496487119436,-0.2503195783457138,-0.004976580796252928
DAPT,MLP,52,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9954718947410583,0.005,0.00468384074941452,0.10375275938189846,0.1985928699999704,0.025328384999966147,0.7903226163909116,0.8126736092928319,0.7857142857142857,0.023732470334412083,0.04607329842931937,0.006472491909385114,44,12,1842,1810,0.7687763665460199,0.10625674217907227,0.18960538979788258,0.014563106796116505,0.02154624984489173,-0.08252427184466019,-0.1435320913685632,-0.008090614886731393
