representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,iid_ap,iid_recall,iid_f1,iid_fpr,drop_ap,drop_recall,drop_f1,fpr_increase,ap_retention
DAPT,MLP,42,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9433161616325378,0.005,0.00468384074941452,0.34216335540838855,0.4756644099999221,0.027031781999994564,0.8903806586209242,0.8890689712554797,0.9690522243713733,0.2702265372168285,0.42260649514972587,0.008629989212513484,501,16,1838,1353,0.8516855034330265,0.32514177693761814,0.48450704225352115,0.009031610637230306,-0.03869515518789768,0.054915239720789655,0.06190054710379528,-0.00040162142471682205,1.045433619607147
CONTRASTIVE,LOGREG,42,0.25,1000,TEMPORAL,8000,0.9978094214877402,0.005,0.00468384074941452,0.09492273730684327,0.35407043899999735,0.055598618999965765,0.8790239872030081,0.8751383125,0.985655737704918,0.12025,0.214349376114082,0.00175,481,7,3993,3519,0.7916962040312597,0.12098298676748583,0.21494542401343408,0.002508780732563974,-0.08732778317174839,0.0007329867674858298,0.0005960478993520812,-0.0007587807325639738,1.1103046632370872
CONTRASTIVE,LOGREG,42,0.25,1000,DOMAIN_OOD,3858,0.9978094214877402,0.005,0.00468384074941452,0.09492273730684327,0.35407043899999735,0.025041186000066773,0.8494756824506255,0.8450296570233975,0.9831460674157303,0.09072058061171591,0.16611295681063123,0.0015552099533437014,175,3,1926,1754,0.7916962040312597,0.12098298676748583,0.21494542401343408,0.002508780732563974,-0.057779478419365815,0.030262406155769916,0.04883246720280285,-0.0009535707792202724,1.0729818813392775
CONTRASTIVE,LOGREG,42,0.25,1000,TEMPLATE_OOD,6832,0.9978094214877402,0.005,0.00468384074941452,0.09492273730684327,0.35407043899999735,0.0425369460000411,0.8775711361146558,0.8731789443807624,0.9875,0.11563231850117096,0.2070230607966457,0.0014637002341920376,395,5,3411,3021,0.7916962040312597,0.12098298676748583,0.21494542401343408,0.002508780732563974,-0.08587493208339603,0.005350668266314862,0.00792236321678838,-0.0010450804983719363,1.1084695513836331
CONTRASTIVE,LOGREG,42,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9978094214877402,0.005,0.00468384074941452,0.09492273730684327,0.35407043899999735,0.020485574999952405,0.843040450503255,0.8377341507152674,0.9805194805194806,0.081445523193096,0.150398406374502,0.0016181229773462784,151,3,1851,1703,0.7916962040312597,0.12098298676748583,0.21494542401343408,0.002508780732563974,-0.051344246471995314,0.03953746357438982,0.06454701763893209,-0.0008906577552176954,1.064853470574387
CONTRASTIVE,XGBOOST,42,0.25,1000,TEMPORAL,8000,0.9883657097816467,0.005,0.00468384074941452,0.1390728476821192,5.818751691999978,0.02333415900000091,0.8697488108756875,0.8595488749999999,0.9800266311584553,0.184,0.3098295095769312,0.00375,736,15,3985,3264,0.7706134527409534,0.14839319470699433,0.25590872045639773,0.006021073758153537,-0.09913535813473406,-0.03560680529300567,-0.05392078912053344,-0.0022710737581535375,1.128644728147588
CONTRASTIVE,XGBOOST,42,0.25,1000,DOMAIN_OOD,3858,0.9883657097816467,0.005,0.00468384074941452,0.1390728476821192,5.818751691999978,0.012470295999946757,0.8293680109665564,0.8206977563536656,0.9629629629629629,0.10782789009849664,0.19393939393939394,0.00414722654224987,208,8,1921,1721,0.7706134527409534,0.14839319470699433,0.25590872045639773,0.006021073758153537,-0.05875455822560305,0.04056530460849769,0.06196932651700379,-0.001873847215903667,1.0762438781942127
CONTRASTIVE,XGBOOST,42,0.25,1000,TEMPLATE_OOD,6832,0.9883657097816467,0.005,0.00468384074941452,0.1390728476821192,5.818751691999978,0.02105009800004609,0.8669380482052752,0.8544901575585891,0.9815100154083205,0.1864754098360656,0.3134071340713407,0.00351288056206089,637,12,3404,2779,0.7706134527409534,0.14839319470699433,0.25590872045639773,0.006021073758153537,-0.09632459546432182,-0.038082215129071256,-0.057498413614942956,-0.0025081931960926475,1.1249972928991963
CONTRASTIVE,XGBOOST,42,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9883657097816467,0.005,0.00468384074941452,0.1390728476821192,5.818751691999978,0.011409646000061002,0.8217936412876471,0.8125505481602506,0.9655172413793104,0.10571736785329018,0.19056878949927078,0.0037756202804746495,196,7,1847,1658,0.7706134527409534,0.14839319470699433,0.25590872045639773,0.006021073758153537,-0.051180188546693706,0.04267582685370415,0.06533993095712695,-0.002245453477678888,1.0664148651501653
CONTRASTIVE,MLP,42,0.25,1000,TEMPORAL,8000,0.9917106032371521,0.005,0.00468384074941452,0.1545253863134658,0.545882243000051,0.058919420000052014,0.8902414883062039,0.883052125,0.9726477024070022,0.22225,0.36182336182336183,0.00625,889,25,3975,3111,0.8022099344901275,0.17107750472589792,0.28936850519584334,0.006021073758153537,-0.08803155381607641,-0.05117249527410209,-0.0724548566275185,0.00022892624184646295,1.1097363047143363
CONTRASTIVE,MLP,42,0.25,1000,DOMAIN_OOD,3858,0.9917106032371521,0.005,0.00468384074941452,0.1545253863134658,0.545882243000051,0.026870591999909266,0.8586762471060783,0.8534678870778366,0.9587020648967551,0.168481078278901,0.2865961199294533,0.007257646448937273,325,14,1915,1604,0.8022099344901275,0.17107750472589792,0.28936850519584334,0.006021073758153537,-0.05646631261595081,0.0025964264469969245,0.002772385266390065,0.0012365726907837358,1.070388448445032
CONTRASTIVE,MLP,42,0.25,1000,TEMPLATE_OOD,6832,0.9917106032371521,0.005,0.00468384074941452,0.1545253863134658,0.545882243000051,0.047538794000047346,0.8891847796678004,0.8810974083936183,0.9735182849936949,0.2259953161592506,0.36683297695414585,0.006147540983606557,772,21,3395,2644,0.8022099344901275,0.17107750472589792,0.28936850519584334,0.006021073758153537,-0.08697484517767295,-0.05491781143335267,-0.07746447175830251,0.00012646722545301987,1.1084190577033342
CONTRASTIVE,MLP,42,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9917106032371521,0.005,0.00468384074941452,0.1545253863134658,0.545882243000051,0.026560509999967508,0.8524460777896993,0.8442869378317268,0.9584664536741214,0.16181229773462782,0.2768804799261652,0.007011866235167206,300,13,1841,1554,0.8022099344901275,0.17107750472589792,0.28936850519584334,0.006021073758153537,-0.05023614329957182,0.009265206991270092,0.012488025269678127,0.000990792477013669,1.0626221904513078
BASE,LOGREG,42,1.0,4000,TEMPORAL,8000,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.5465704199999664,0.0663858740000478,0.9499098889746075,0.9445268124999998,0.99153194765204,0.322,0.4861294583883752,0.00275,1288,11,3989,2712,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.05375317848822869,-0.024268431001890356,-0.02861311851909415,0.0007429754139488209,1.0599818958662428
BASE,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.5465704199999664,0.02134785299995201,0.925876188699382,0.9218968562829595,0.982532751091703,0.2332814930015552,0.3770423125261835,0.00414722654224987,450,8,1921,1479,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.029719478213003248,0.06445007599655445,0.08047402734309755,0.0021402019561986914,1.0331632602481695
BASE,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.5465704199999664,0.04268897199995081,0.9457954310921128,0.9402790594200594,0.9900090826521344,0.3190866510538642,0.4826212087668807,0.0032201405152224825,1090,11,3405,2326,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.049638720605734044,-0.021355082055754537,-0.025104868897599664,0.0012131159291713036,1.0553906699853792
BASE,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.5465704199999664,0.02061768300006861,0.9213074954291286,0.9175894796986951,0.9809069212410502,0.22168284789644013,0.3616366036075671,0.004314994606256742,411,8,1846,1443,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.025150784942749804,0.07604872110166952,0.09587973626171392,0.002307970020205563,1.028065163880879
BASE,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.02675635500008866,0.9446516721337634,0.9415663124999999,0.9934782608695653,0.34275,0.5096654275092937,0.00225,1371,9,3991,2629,0.8920507255590171,0.3941398865784499,0.5635135135135135,0.002508780732563974,-0.05260094657474634,0.051389886578449895,0.053848086004219864,-0.000258780732563974,1.058966317797436
BASE,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.013777565000054892,0.9195105381638496,0.9178995877766463,0.987012987012987,0.2363919129082426,0.38143036386449186,0.003110419906687403,456,6,1923,1473,0.8920507255590171,0.3941398865784499,0.5635135135135135,0.002508780732563974,-0.027459812604832545,0.1577479736702073,0.18208314964902167,0.000601639174123429,1.0307827927471551
BASE,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.023791322000079163,0.9387830009192383,0.9357218784450088,0.992988606485539,0.3316744730679157,0.49725696730305025,0.00234192037470726,1133,8,3408,2283,0.8920507255590171,0.3941398865784499,0.5635135135135135,0.002508780732563974,-0.046732275360221176,0.062465413510534196,0.06625654621046329,-0.0001668603578567139,1.0523874640995732
BASE,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9923814535140991,0.005,0.00468384074941452,0.40176600441501104,10.855397261999997,0.013045178999959717,0.9113305524347777,0.9102762155123358,0.9873737373737373,0.21089536138079829,0.34755555555555556,0.002696871628910464,391,5,1849,1463,0.8920507255590171,0.3941398865784499,0.5635135135135135,0.002508780732563974,-0.019279826875760575,0.1832445251976516,0.21595795795795797,0.00018809089634649022,1.021612926623291
BASE,MLP,42,1.0,4000,TEMPORAL,8000,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.053287103999991814,0.9537058038224173,0.9494044687500001,0.995114006514658,0.3055,0.46748278500382556,0.0015,1222,6,3994,2778,0.9023499071207232,0.34688090737240074,0.5143658023826209,0.0010035122930255895,-0.05135589670169416,0.041380907372400744,0.0468830173787953,0.0004964877069744105,1.0569135058323038
BASE,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.026490534999993542,0.934763519200416,0.9300886499235026,0.9927360774818402,0.21254536029030585,0.35012809564474806,0.0015552099533437014,410,3,1926,1519,0.9023499071207232,0.34688090737240074,0.5143658023826209,0.0010035122930255895,-0.032413612079692844,0.13433554708209489,0.1642377067378728,0.0005516976603181119,1.0359213336466342
BASE,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.04627723699991293,0.949315865088425,0.9449604578125257,0.9939698492462311,0.28951990632318503,0.44842439356155067,0.001756440281030445,989,6,3410,2427,0.9023499071207232,0.34688090737240074,0.5143658023826209,0.0010035122930255895,-0.046965957967701866,0.05736100104921571,0.06594140882107019,0.0007529279880048555,1.052048498699982
BASE,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.999825119972229,0.005,0.00468384074941452,0.37969094922737306,2.8458034129999987,0.025059228000031908,0.928845857332534,0.9247516085224634,0.9913793103448276,0.18608414239482202,0.3133514986376022,0.0016181229773462784,345,3,1851,1509,0.9023499071207232,0.34688090737240074,0.5143658023826209,0.0010035122930255895,-0.026495950211810837,0.16079676497757872,0.20101430374501866,0.0006146106843206889,1.0293632769314023
DAPT,LOGREG,42,1.0,4000,TEMPORAL,8000,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.050819994999983464,0.9542373482735207,0.9491515625,0.9933993399339934,0.37625,0.5457842248413418,0.0025,1505,10,3990,2495,0.892491563283498,0.31096408317580343,0.4723618090452261,0.0030105368790767687,-0.0617457849900227,-0.06528591682419654,-0.07342241579611569,-0.0005105368790767686,1.0691836063557378
DAPT,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.021863950000010846,0.933296576736056,0.9300846187935045,0.9842381786339754,0.2913426645930534,0.4496,0.004665629860031105,562,9,1920,1367,0.892491563283498,0.31096408317580343,0.4723618090452261,0.0030105368790767687,-0.04080501345255805,0.019621418582750016,0.022761809045226122,0.001655092980954336,1.0457203352179996
DAPT,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.042908541999963745,0.9514612117848026,0.9463619850654585,0.9927594529364441,0.36124121779859486,0.5297274093153037,0.0026346604215456673,1234,9,3407,2182,0.892491563283498,0.31096408317580343,0.4723618090452261,0.0030105368790767687,-0.058969648501304595,-0.05027713462279143,-0.05736560027007759,-0.00037587645753110136,1.0660730598778478
DAPT,LOGREG,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9936721263883593,0.005,0.00468384074941452,0.32450331125827814,0.6458043239999824,0.020207209999966835,0.9278258325752489,0.9243671515798955,0.9836065573770492,0.2588996763754045,0.4099060631938514,0.004314994606256742,480,8,1846,1374,0.892491563283498,0.31096408317580343,0.4723618090452261,0.0030105368790767687,-0.035334269291750875,0.05206440680039892,0.0624557458513747,0.001304457727179973,1.0395905919398893
DAPT,XGBOOST,42,1.0,4000,TEMPORAL,8000,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.02567922200000794,0.9458439026341031,0.9404168125,0.9907894736842106,0.3765,0.5456521739130434,0.0035,1506,14,3986,2494,0.887243232261043,0.3705103969754253,0.5388316151202749,0.002508780732563974,-0.05860067037306016,-0.005989603024574686,-0.00682055879276855,0.0009912192674360262,1.0660480331010502
DAPT,XGBOOST,42,1.0,4000,DOMAIN_OOD,3858,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.01316262000000279,0.9237560906904485,0.9211712528832657,0.9852670349907919,0.2773457750129601,0.43284789644012944,0.00414722654224987,535,8,1921,1394,0.887243232261043,0.3705103969754253,0.5388316151202749,0.002508780732563974,-0.03651285842940555,0.09316462196246522,0.10598371868014544,0.0016384458096858965,1.0411531551910027
DAPT,XGBOOST,42,1.0,4000,TEMPLATE_OOD,6832,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.021981792000019595,0.9410828370306565,0.9355790219877255,0.9888089528377298,0.36211943793911006,0.5301049925005357,0.004098360655737705,1237,14,3402,2179,0.887243232261043,0.3705103969754253,0.5388316151202749,0.002508780732563974,-0.05383960476961358,0.00839095903631526,0.008726622619739222,0.0015895799231737313,1.0606818996324257
DAPT,XGBOOST,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9924296140670776,0.005,0.00468384074941452,0.39514348785871967,9.909874748999982,0.011995744000046216,0.9145825178167845,0.911956596367631,0.9824945295404814,0.24217907227615965,0.3885763738641281,0.004314994606256742,449,8,1846,1405,0.887243232261043,0.3705103969754253,0.5388316151202749,0.002508780732563974,-0.0273392855557415,0.12833132469926567,0.1502552412561468,0.001806213873692768,1.0308137436969458
DAPT,MLP,42,1.0,4000,TEMPORAL,8000,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.05431442500002959,0.9586253205567101,0.95523778125,0.9944320712694877,0.4465,0.6162870945479642,0.0025,1786,10,3990,2214,0.90888159529546,0.4735349716446125,0.6406649616368286,0.002508780732563974,-0.04974372526125015,0.027034971644612493,0.02437786708886447,-8.78073256397379e-06,1.0547306992668053
DAPT,MLP,42,1.0,4000,DOMAIN_OOD,3858,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.025998230000027434,0.9410772840307625,0.9391203966846912,0.9895366218236173,0.3431829963711768,0.5096227867590454,0.0036288232244686366,662,7,1922,1267,0.90888159529546,0.4735349716446125,0.6406649616368286,0.002508780732563974,-0.03219568873530254,0.13035197527343573,0.13104217487778325,0.0011200424919046627,1.0354234136789142
DAPT,MLP,42,1.0,4000,TEMPLATE_OOD,6832,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.04651097399994342,0.9547263428092307,0.9511178967690276,0.9932157394843962,0.42857142857142855,0.5987730061349693,0.002927400468384075,1464,10,3406,1952,0.90888159529546,0.4735349716446125,0.6406649616368286,0.002508780732563974,-0.04584474751377077,0.044963543073183954,0.04189195550185931,0.0004186197358201013,1.0504408360242652
DAPT,MLP,42,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9988442063331604,0.005,0.00468384074941452,0.47019867549668876,2.6359380439999995,0.026349814000013794,0.9350070084339457,0.9335981911468135,0.9882943143812709,0.3187702265372168,0.4820554649265905,0.0037756202804746495,591,7,1847,1263,0.90888159529546,0.4735349716446125,0.6406649616368286,0.002508780732563974,-0.02612541313848571,0.15476474510739568,0.1586094967102381,0.0012668395479106757,1.0287445727515176
CONTRASTIVE,LOGREG,42,1.0,4000,TEMPORAL,8000,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.06533675800005767,0.8822079271877098,0.8796741874999999,0.9752577319587629,0.11825,0.2109253065774805,0.003,473,12,3988,3527,0.7883658418804522,0.1890359168241966,0.31570639305445936,0.004515805318615153,-0.09384208530725757,0.0707859168241966,0.10478108647697887,-0.0015158053186151528,1.119033677414816
CONTRASTIVE,LOGREG,42,1.0,4000,DOMAIN_OOD,3858,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.02067854000006264,0.8472312965917519,0.8451312414993546,0.9647058823529412,0.08501814411612234,0.15626488804192473,0.003110419906687403,164,6,1923,1765,0.7883658418804522,0.1890359168241966,0.31570639305445936,0.004515805318615153,-0.05886545471129967,0.10401777270807426,0.15944150501253462,-0.00140538541192775,1.0746676879998893
CONTRASTIVE,LOGREG,42,1.0,4000,TEMPLATE_OOD,6832,0.9975478759643961,0.005,0.00468384074941452,0.16556291390728478,0.49533972299991547,0.041214311000089765,0.8797376071739582,0.8765714210301159,0.9792207792207792,0.11036299765807962,0.19836885030255197,0.00234192037470726,377,8,3408,3039,0.7883658418804522,0.1890359168241966,0.31570639305445936,0.004515805318615153,-0.09137176529350599,0.07867291916611698,0.11733754275190739,-0.002173884943907893,1.1159002083037504
