representation,classifier,seed,label_budget,target_fpr,comparison,iid_n,ood_n,iid_prevalence,ood_prevalence,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta,iid_recall,ood_recall,recall_delta
BASE,LOGREG,62,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.005671077504725898,0.01088646967340591,0.005215392168680012,0.46313799621928164,0.40435458786936235,-0.0587834083499193
BASE,LOGREG,62,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.005671077504725898,0.007903981264637002,0.002232903759911104,0.46313799621928164,0.4882903981264637,0.025152401907182043
BASE,LOGREG,62,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.005671077504725898,0.010248112189859764,0.004577034685133865,0.46313799621928164,0.3888888888888889,-0.07424910733039275
BASE,LOGREG,62,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933757155456087,0.9499098889746075,0.016152733518520535,0.013232514177693762,0.01375,0.0005174858223062385,0.556710775047259,0.58225,0.02553922495274108
BASE,LOGREG,62,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.013232514177693762,0.020736132711249352,0.00750361853355559,0.556710775047259,0.5002592016588906,-0.05645157338836837
BASE,LOGREG,62,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.013232514177693762,0.014929742388758781,0.00169722821106502,0.556710775047259,0.5711358313817331,0.014425056334474107
BASE,LOGREG,62,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.013232514177693762,0.019956850053937433,0.006724335876243671,0.556710775047259,0.47518878101402373,-0.08152199403323523
BASE,LOGREG,72,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.902441313606155,0.925013646181051,0.022572332574895992,0.000945179584120983,0.00425,0.0033048204158790174,0.16918714555765596,0.1445,-0.02468714555765597
BASE,LOGREG,72,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.902441313606155,0.9012352664105068,-0.0012060471956482077,0.000945179584120983,0.007776049766718507,0.006830870182597524,0.16918714555765596,0.13426645930533956,-0.034920686252316396
BASE,LOGREG,72,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.902441313606155,0.9162784283597804,0.013837114753625368,0.000945179584120983,0.004976580796252928,0.004031401212131944,0.16918714555765596,0.13466042154566746,-0.0345267240119885
BASE,LOGREG,72,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.902441313606155,0.8943362936326795,-0.008105019973475458,0.000945179584120983,0.008090614886731391,0.0071454353026104075,0.16918714555765596,0.1343042071197411,-0.03488293843791487
BASE,LOGREG,72,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.902441313606155,0.925013646181051,0.022572332574895992,0.002835538752362949,0.0055,0.0026644612476370505,0.21739130434782608,0.20075,-0.01664130434782607
BASE,LOGREG,72,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.902441313606155,0.9012352664105068,-0.0012060471956482077,0.002835538752362949,0.00933125972006221,0.00649572096769926,0.21739130434782608,0.19388284085018145,-0.023508463497644627
BASE,LOGREG,72,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.902441313606155,0.9162784283597804,0.013837114753625368,0.002835538752362949,0.006440281030444965,0.003604742278082016,0.21739130434782608,0.188231850117096,-0.029159454230730075
BASE,LOGREG,72,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.902441313606155,0.8943362936326795,-0.008105019973475458,0.002835538752362949,0.009708737864077669,0.00687319911171472,0.21739130434782608,0.18878101402373246,-0.028610290324093623
BASE,LOGREG,72,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.902441313606155,0.925013646181051,0.022572332574895992,0.01890359168241966,0.01625,-0.0026535916824196593,0.3487712665406427,0.41025,0.06147873345935728
BASE,LOGREG,72,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.902441313606155,0.9012352664105068,-0.0012060471956482077,0.01890359168241966,0.02332814930015552,0.0044245576177358616,0.3487712665406427,0.40539139450492484,0.05662012796428212
BASE,LOGREG,72,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.902441313606155,0.9162784283597804,0.013837114753625368,0.01890359168241966,0.018442622950819672,-0.000460968731599988,0.3487712665406427,0.39988290398126464,0.051111637440621915
BASE,LOGREG,72,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.902441313606155,0.8943362936326795,-0.008105019973475458,0.01890359168241966,0.023732470334412083,0.004828878651992424,0.3487712665406427,0.4029126213592233,0.05414135481858057
BASE,LOGREG,72,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9192824260602847,0.944772042320277,0.025489616259992354,0.001890359168241966,0.002,0.00010964083175803402,0.17391304347826086,0.17875,0.0048369565217391275
BASE,LOGREG,72,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9192824260602847,0.9250716547003521,0.005789228640067479,0.001890359168241966,0.003110419906687403,0.0012200607384454368,0.17391304347826086,0.16640746500777606,-0.007505578470484803
BASE,LOGREG,72,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9192824260602847,0.939581767222561,0.020299341162276385,0.001890359168241966,0.00234192037470726,0.0004515612064652939,0.17391304347826086,0.16510538641686182,-0.008807657061399049
BASE,LOGREG,72,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9192824260602847,0.9203942810768461,0.0011118550165614138,0.001890359168241966,0.003236245954692557,0.0013458867864505908,0.17391304347826086,0.15426105717367852,-0.019651986304582342
BASE,LOGREG,72,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9192824260602847,0.944772042320277,0.025489616259992354,0.004725897920604915,0.00775,0.003024102079395085,0.2939508506616257,0.4055,0.11154914933837434
BASE,LOGREG,72,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9192824260602847,0.9250716547003521,0.005789228640067479,0.004725897920604915,0.01088646967340591,0.006160571752800995,0.2939508506616257,0.3908761016070503,0.09692525094542459
BASE,LOGREG,72,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9192824260602847,0.939581767222561,0.020299341162276385,0.004725897920604915,0.008782201405152224,0.004056303484547309,0.2939508506616257,0.40134660421545665,0.10739575355383096
BASE,LOGREG,72,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9192824260602847,0.9203942810768461,0.0011118550165614138,0.004725897920604915,0.010787486515641856,0.006061588595036941,0.2939508506616257,0.38403451995685006,0.09008366929522438
BASE,LOGREG,72,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9192824260602847,0.944772042320277,0.025489616259992354,0.015122873345935728,0.017,0.001877126654064273,0.45935727788279773,0.57375,0.11439272211720225
BASE,LOGREG,72,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9192824260602847,0.9250716547003521,0.005789228640067479,0.015122873345935728,0.024883359253499222,0.009760485907563494,0.45935727788279773,0.552099533437014,0.09274225555421628
BASE,LOGREG,72,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9192824260602847,0.939581767222561,0.020299341162276385,0.015122873345935728,0.019028103044496487,0.0039052296985607592,0.45935727788279773,0.5635245901639344,0.10416731228113668
BASE,LOGREG,72,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9192824260602847,0.9203942810768461,0.0011118550165614138,0.015122873345935728,0.02481121898597627,0.00968834564004054,0.45935727788279773,0.5345199568500539,0.0751626789672562
BASE,LOGREG,72,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933757155456087,0.9499098889746075,0.016152733518520535,0.001890359168241966,0.00275,0.0008596408317580338,0.29773156899810965,0.322,0.024268431001890356
BASE,LOGREG,72,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.001890359168241966,0.00414722654224987,0.0022568673740079046,0.29773156899810965,0.2332814930015552,-0.06445007599655445
BASE,LOGREG,72,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.001890359168241966,0.0032201405152224825,0.0013297813469805165,0.29773156899810965,0.3190866510538642,0.021355082055754537
BASE,LOGREG,72,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.001890359168241966,0.004314994606256742,0.002424635438014776,0.29773156899810965,0.22168284789644013,-0.07604872110166952
BASE,LOGREG,72,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933757155456087,0.9499098889746075,0.016152733518520535,0.005671077504725898,0.0075,0.0018289224952741014,0.46313799621928164,0.4945,0.03136200378071835
BASE,LOGREG,72,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.005671077504725898,0.01088646967340591,0.005215392168680012,0.46313799621928164,0.40435458786936235,-0.0587834083499193
BASE,LOGREG,72,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.005671077504725898,0.007903981264637002,0.002232903759911104,0.46313799621928164,0.4882903981264637,0.025152401907182043
BASE,LOGREG,72,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.005671077504725898,0.010248112189859764,0.004577034685133865,0.46313799621928164,0.3888888888888889,-0.07424910733039275
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933757155456087,0.9499098889746075,0.016152733518520535,0.013232514177693762,0.01375,0.0005174858223062385,0.556710775047259,0.58225,0.02553922495274108
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.013232514177693762,0.020736132711249352,0.00750361853355559,0.556710775047259,0.5002592016588906,-0.05645157338836837
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.013232514177693762,0.014929742388758781,0.00169722821106502,0.556710775047259,0.5711358313817331,0.014425056334474107
BASE,LOGREG,72,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.013232514177693762,0.019956850053937433,0.006724335876243671,0.556710775047259,0.47518878101402373,-0.08152199403323523
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9121070616992788,0.9183353739439633,0.006228312244684453,0.010396975425330813,0.009,-0.001396975425330814,0.3705103969754253,0.43625,0.06573960302457471
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9121070616992788,0.895039262458001,-0.01706779924127777,0.010396975425330813,0.008812856402280975,-0.0015841190230498382,0.3705103969754253,0.37169517884914466,0.0011847818737193427
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9121070616992788,0.9151866444330703,0.003079582733791497,0.010396975425330813,0.007318501170960188,-0.0030784742543706256,0.3705103969754253,0.43471896955503514,0.06420857257960982
BASE,LOGREG,82,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9121070616992788,0.8852642596721233,-0.0268428020271555,0.010396975425330813,0.008090614886731391,-0.0023063605385994224,0.3705103969754253,0.3565264293419633,-0.013983967633461991
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9121070616992788,0.9183353739439633,0.006228312244684453,0.010396975425330813,0.01025,-0.00014697542533081281,0.39792060491493386,0.46,0.06207939508506616
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9121070616992788,0.895039262458001,-0.01706779924127777,0.010396975425330813,0.010368066355624676,-2.890906970613727e-05,0.39792060491493386,0.3976153447382063,-0.0003052601767275509
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9121070616992788,0.9151866444330703,0.003079582733791497,0.010396975425330813,0.008782201405152224,-0.001614774020178589,0.39792060491493386,0.45784543325526933,0.05992482834033547
BASE,LOGREG,82,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9121070616992788,0.8852642596721233,-0.0268428020271555,0.010396975425330813,0.009708737864077669,-0.0006882375612531442,0.39792060491493386,0.3802588996763754,-0.01766170523855848
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9121070616992788,0.9183353739439633,0.006228312244684453,0.01890359168241966,0.02025,0.0013464083175803408,0.5160680529300568,0.561,0.0449319470699433
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9121070616992788,0.895039262458001,-0.01706779924127777,0.01890359168241966,0.02436495593571799,0.00546136425329833,0.5160680529300568,0.5059616381544841,-0.010106414775572614
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9121070616992788,0.9151866444330703,0.003079582733791497,0.01890359168241966,0.019613583138173303,0.0007099914557536433,0.5160680529300568,0.552400468384075,0.03633241545401822
BASE,LOGREG,82,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9121070616992788,0.8852642596721233,-0.0268428020271555,0.01890359168241966,0.024271844660194174,0.005368252977774515,0.5160680529300568,0.47950377562028046,-0.036564277309776294
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9078575353711189,0.9315582063736056,0.02370067100248674,0.002835538752362949,0.00425,0.0014144612476370512,0.16918714555765596,0.3245,0.15531285444234405
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9078575353711189,0.9172521281618927,0.009394592790773815,0.002835538752362949,0.002592016588906169,-0.00024352216345678015,0.16918714555765596,0.27993779160186627,0.11075064604421031
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9078575353711189,0.9296675059286768,0.021809970557557845,0.002835538752362949,0.0038056206088992973,0.0009700818565363482,0.16918714555765596,0.31791569086651056,0.1487285453088546
BASE,LOGREG,82,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9078575353711189,0.9101934739335718,0.002335938562452844,0.002835538752362949,0.002696871628910464,-0.00013866712345248508,0.16918714555765596,0.26537216828478966,0.0961850227271337
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9078575353711189,0.9315582063736056,0.02370067100248674,0.011342155009451797,0.01225,0.0009078449905482039,0.28638941398865786,0.44475,0.15836058601134212
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9078575353711189,0.9172521281618927,0.009394592790773815,0.011342155009451797,0.01088646967340591,-0.0004556853360458864,0.28638941398865786,0.39813374805598756,0.1117443340673297
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9078575353711189,0.9296675059286768,0.021809970557557845,0.011342155009451797,0.010831381733021077,-0.0005107732764307194,0.28638941398865786,0.4420374707259953,0.15564805673733745
BASE,LOGREG,82,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9078575353711189,0.9101934739335718,0.002335938562452844,0.011342155009451797,0.010787486515641856,-0.0005546684938099403,0.28638941398865786,0.3856526429341963,0.09926322894553846
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9078575353711189,0.9315582063736056,0.02370067100248674,0.021739130434782608,0.02075,-0.000989130434782607,0.4829867674858223,0.56675,0.08376323251417767
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9078575353711189,0.9172521281618927,0.009394592790773815,0.021739130434782608,0.018144116122343183,-0.0035950143124394256,0.4829867674858223,0.5225505443234837,0.03956377683766138
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9078575353711189,0.9296675059286768,0.021809970557557845,0.021739130434782608,0.01873536299765808,-0.0030037674371245285,0.4829867674858223,0.5573770491803278,0.07439028169450551
BASE,LOGREG,82,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9078575353711189,0.9101934739335718,0.002335938562452844,0.021739130434782608,0.017259978425026967,-0.004479152009755641,0.4829867674858223,0.49730312837108953,0.01431636088526722
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933757155456087,0.9499098889746075,0.016152733518520535,0.001890359168241966,0.00275,0.0008596408317580338,0.29773156899810965,0.322,0.024268431001890356
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.001890359168241966,0.00414722654224987,0.0022568673740079046,0.29773156899810965,0.2332814930015552,-0.06445007599655445
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.001890359168241966,0.0032201405152224825,0.0013297813469805165,0.29773156899810965,0.3190866510538642,0.021355082055754537
BASE,LOGREG,82,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.001890359168241966,0.004314994606256742,0.002424635438014776,0.29773156899810965,0.22168284789644013,-0.07604872110166952
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933757155456087,0.9499098889746075,0.016152733518520535,0.005671077504725898,0.0075,0.0018289224952741014,0.46313799621928164,0.4945,0.03136200378071835
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.005671077504725898,0.01088646967340591,0.005215392168680012,0.46313799621928164,0.40435458786936235,-0.0587834083499193
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.005671077504725898,0.007903981264637002,0.002232903759911104,0.46313799621928164,0.4882903981264637,0.025152401907182043
BASE,LOGREG,82,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.005671077504725898,0.010248112189859764,0.004577034685133865,0.46313799621928164,0.3888888888888889,-0.07424910733039275
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933757155456087,0.9499098889746075,0.016152733518520535,0.013232514177693762,0.01375,0.0005174858223062385,0.556710775047259,0.58225,0.02553922495274108
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933757155456087,0.925876188699382,-0.00788096675670491,0.013232514177693762,0.020736132711249352,0.00750361853355559,0.556710775047259,0.5002592016588906,-0.05645157338836837
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933757155456087,0.9457954310921128,0.012038275636025886,0.013232514177693762,0.014929742388758781,0.00169722821106502,0.556710775047259,0.5711358313817331,0.014425056334474107
BASE,LOGREG,82,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933757155456087,0.9213074954291286,-0.012449660026958353,0.013232514177693762,0.019956850053937433,0.006724335876243671,0.556710775047259,0.47518878101402373,-0.08152199403323523
BASE,MLP,42,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9020461070448695,0.9094466636506398,0.007400556605770214,0.006616257088846881,0.0085,0.0018837429111531198,0.34120982986767484,0.3135,-0.02770982986767484
BASE,MLP,42,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9020461070448695,0.8702722232146491,-0.031773883830220395,0.006616257088846881,0.009849663037843442,0.003233405948996561,0.34120982986767484,0.19595645412130638,-0.14525337574636846
BASE,MLP,42,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9020461070448695,0.9054913172079063,0.0034452101630367826,0.006616257088846881,0.007318501170960188,0.0007022440821133069,0.34120982986767484,0.3050351288056206,-0.036174701062054226
