representation,classifier,seed,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
DAPT,MLP,42,0.1,400,TEMPORAL,8000,0.01,0.9883024096488954,0.00936768149882904,0.30022075055187636,0.29433037000035256,0.9117350075317493,0.9030664374999999,0.9770992366412213,0.384,0.5513280689160086,0.009,1536,36,3964,2464,0.5
DAPT,MLP,42,0.1,400,DOMAIN_OOD,3858,0.01,0.9883024096488954,0.00936768149882904,0.30022075055187636,0.29433037000035256,0.8779480183053615,0.8752026650606644,0.9699812382739212,0.2680145152928979,0.4199837530463038,0.00829445308449974,517,16,1913,1412,0.5
DAPT,MLP,42,0.1,400,TEMPLATE_OOD,6832,0.01,0.9883024096488954,0.00936768149882904,0.30022075055187636,0.29433037000035256,0.9091005888383092,0.9009964902045204,0.9821981424148607,0.3714871194379391,0.5390824129141886,0.006733021077283372,1269,23,3393,2147,0.5
DAPT,MLP,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9883024096488954,0.00936768149882904,0.30022075055187636,0.29433037000035256,0.864587006552688,0.8601430592939374,0.9665970772442589,0.24973031283710895,0.39691384483497644,0.008629989212513484,463,16,1838,1391,0.5
DAPT,MLP,42,0.1,400,IID_ORIGINAL,3051,0.02,0.9425010681152345,0.01990632318501171,0.46357615894039733,0.29433037000035256,0.8263416780141808,0.8905405687391693,0.8897196261682243,0.4499054820415879,0.5976145637162587,0.02960361264425489,476,59,1934,582,0.3467715503113733
DAPT,MLP,42,0.1,400,IID_BALANCED,2116,0.02,0.9425010681152345,0.01990632318501171,0.46357615894039733,0.29433037000035256,0.8864140450923769,0.8869063146572518,0.9296875,0.4499054820415879,0.6063694267515923,0.034026465028355386,476,36,1022,582,0.5
DAPT,MLP,42,0.1,400,TEMPORAL,8000,0.02,0.9425010681152345,0.01990632318501171,0.46357615894039733,0.29433037000035256,0.9117350075317493,0.9030664374999999,0.9610266159695817,0.5055,0.6625163826998689,0.0205,2022,82,3918,1978,0.5
DAPT,MLP,42,0.1,400,DOMAIN_OOD,3858,0.02,0.9425010681152345,0.01990632318501171,0.46357615894039733,0.29433037000035256,0.8779480183053615,0.8752026650606644,0.948339483394834,0.39968895800933124,0.562363238512035,0.02177293934681182,771,42,1887,1158,0.5
DAPT,MLP,42,0.1,400,TEMPLATE_OOD,6832,0.02,0.9425010681152345,0.01990632318501171,0.46357615894039733,0.29433037000035256,0.9091005888383092,0.9009964902045204,0.9611536197763391,0.47804449648711944,0.638514173998045,0.019320843091334895,1633,66,3350,1783,0.5
DAPT,MLP,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9425010681152345,0.01990632318501171,0.46357615894039733,0.29433037000035256,0.864587006552688,0.8601430592939374,0.9433701657458563,0.36839266450916935,0.5298681148176881,0.022114347357065803,683,41,1813,1171,0.5
CONTRASTIVE,LOGREG,42,0.1,400,IID_ORIGINAL,3051,0.005,0.9992507666442012,0.00468384074941452,0.04415011037527594,0.019707249000020965,0.7667500650449167,0.8505449602910755,0.9047619047619048,0.035916824196597356,0.06909090909090909,0.002007024586051179,38,4,1989,1020,0.3467715503113733
CONTRASTIVE,LOGREG,42,0.1,400,IID_BALANCED,2116,0.005,0.9992507666442012,0.00468384074941452,0.04415011037527594,0.019707249000020965,0.8435104946328629,0.8497244864047798,0.9047619047619048,0.035916824196597356,0.06909090909090909,0.003780718336483932,38,4,1054,1020,0.5
CONTRASTIVE,LOGREG,42,0.1,400,TEMPORAL,8000,0.005,0.9992507666442012,0.00468384074941452,0.04415011037527594,0.019707249000020965,0.8609343798085001,0.8532411875,0.9871794871794872,0.0385,0.0741097208854668,0.0005,154,2,3998,3846,0.5
CONTRASTIVE,LOGREG,42,0.1,400,DOMAIN_OOD,3858,0.005,0.9992507666442012,0.00468384074941452,0.04415011037527594,0.019707249000020965,0.8261878870507886,0.8211454805254766,0.9629629629629629,0.02695697252462416,0.052445789208270296,0.0010368066355624676,52,2,1927,1877,0.5
CONTRASTIVE,LOGREG,42,0.1,400,TEMPLATE_OOD,6832,0.005,0.9992507666442012,0.00468384074941452,0.04415011037527594,0.019707249000020965,0.8603166219008598,0.8522724546012977,0.9849624060150376,0.03834894613583138,0.07382361228515075,0.000585480093676815,131,2,3414,3285,0.5
CONTRASTIVE,LOGREG,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9992507666442012,0.00468384074941452,0.04415011037527594,0.019707249000020965,0.8164009076024514,0.8104992383592314,0.9615384615384616,0.02696871628910464,0.05246589716684155,0.0010787486515641855,50,2,1852,1804,0.5
CONTRASTIVE,LOGREG,42,0.1,400,IID_ORIGINAL,3051,0.01,0.9915851303562353,0.00936768149882904,0.20309050772626933,0.019707249000020965,0.7667500650449167,0.8505449602910755,0.9311740890688259,0.21739130434782608,0.3524904214559387,0.008529854490717512,230,17,1976,828,0.3467715503113733
CONTRASTIVE,LOGREG,42,0.1,400,IID_BALANCED,2116,0.01,0.9915851303562353,0.00936768149882904,0.20309050772626933,0.019707249000020965,0.8435104946328629,0.8497244864047798,0.9504132231404959,0.21739130434782608,0.35384615384615387,0.011342155009451797,230,12,1046,828,0.5
CONTRASTIVE,LOGREG,42,0.1,400,TEMPORAL,8000,0.01,0.9915851303562353,0.00936768149882904,0.20309050772626933,0.019707249000020965,0.8609343798085001,0.8532411875,0.965389369592089,0.19525,0.32480765231856934,0.007,781,28,3972,3219,0.5
CONTRASTIVE,LOGREG,42,0.1,400,DOMAIN_OOD,3858,0.01,0.9915851303562353,0.00936768149882904,0.20309050772626933,0.019707249000020965,0.8261878870507886,0.8211454805254766,0.9475524475524476,0.14048729911871435,0.24469525959367946,0.007776049766718507,271,15,1914,1658,0.5
CONTRASTIVE,LOGREG,42,0.1,400,TEMPLATE_OOD,6832,0.01,0.9915851303562353,0.00936768149882904,0.20309050772626933,0.019707249000020965,0.8603166219008598,0.8522724546012977,0.9664634146341463,0.18559718969555036,0.3113948919449902,0.006440281030444965,634,22,3394,2782,0.5
CONTRASTIVE,LOGREG,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9915851303562353,0.00936768149882904,0.20309050772626933,0.019707249000020965,0.8164009076024514,0.8104992383592314,0.9471544715447154,0.1256742179072276,0.2219047619047619,0.007011866235167206,233,13,1841,1621,0.5
CONTRASTIVE,LOGREG,42,0.1,400,IID_ORIGINAL,3051,0.02,0.9833229010883469,0.01990632318501171,0.282560706401766,0.019707249000020965,0.7667500650449167,0.8505449602910755,0.9003021148036254,0.28166351606805295,0.4290856731461483,0.01655795283492223,298,33,1960,760,0.3467715503113733
CONTRASTIVE,LOGREG,42,0.1,400,IID_BALANCED,2116,0.02,0.9833229010883469,0.01990632318501171,0.282560706401766,0.019707249000020965,0.8435104946328629,0.8497244864047798,0.93125,0.28166351606805295,0.432510885341074,0.020793950850661626,298,22,1036,760,0.5
CONTRASTIVE,LOGREG,42,0.1,400,TEMPORAL,8000,0.02,0.9833229010883469,0.01990632318501171,0.282560706401766,0.019707249000020965,0.8609343798085001,0.8532411875,0.9491673970201577,0.27075,0.4213188095701225,0.0145,1083,58,3942,2917,0.5
CONTRASTIVE,LOGREG,42,0.1,400,DOMAIN_OOD,3858,0.02,0.9833229010883469,0.01990632318501171,0.282560706401766,0.019707249000020965,0.8261878870507886,0.8211454805254766,0.919908466819222,0.208398133748056,0.33981403212172445,0.018144116122343183,402,35,1894,1527,0.5
CONTRASTIVE,LOGREG,42,0.1,400,TEMPLATE_OOD,6832,0.02,0.9833229010883469,0.01990632318501171,0.282560706401766,0.019707249000020965,0.8603166219008598,0.8522724546012977,0.9517684887459807,0.25995316159250587,0.40836974017015404,0.013173302107728338,888,45,3371,2528,0.5
CONTRASTIVE,LOGREG,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9833229010883469,0.01990632318501171,0.282560706401766,0.019707249000020965,0.8164009076024514,0.8104992383592314,0.9186351706036745,0.18878101402373246,0.3131991051454139,0.016720604099244876,350,31,1823,1504,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,IID_ORIGINAL,3051,0.005,0.9926748871803285,0.00468384074941452,0.09933774834437085,2.659707916000116,0.7172357504813407,0.810821808276036,0.9203539823008849,0.09829867674858223,0.1776259607173356,0.004515805318615153,104,9,1984,954,0.3467715503113733
CONTRASTIVE,XGBOOST,42,0.1,400,IID_BALANCED,2116,0.005,0.9926748871803285,0.00468384074941452,0.09933774834437085,2.659707916000116,0.8107757450371089,0.8093855081992989,0.9541284403669725,0.09829867674858223,0.17823479005998286,0.004725897920604915,104,5,1053,954,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,TEMPORAL,8000,0.005,0.9926748871803285,0.00468384074941452,0.09933774834437085,2.659707916000116,0.8361877752091628,0.8249835624999999,0.9754768392370572,0.0895,0.1639569498511564,0.00225,358,9,3991,3642,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,DOMAIN_OOD,3858,0.005,0.9926748871803285,0.00468384074941452,0.09933774834437085,2.659707916000116,0.7988854037897182,0.7892909537949192,0.9508196721311475,0.06013478486262312,0.11311555338859093,0.003110419906687403,116,6,1923,1813,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,TEMPLATE_OOD,6832,0.005,0.9926748871803285,0.00468384074941452,0.09933774834437085,2.659707916000116,0.8327292439824844,0.8205095596421852,0.9735973597359736,0.08635831381733021,0.15864479698843775,0.00234192037470726,295,8,3408,3121,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9926748871803285,0.00468384074941452,0.09933774834437085,2.659707916000116,0.7873499788848858,0.7800295346718196,0.9494949494949495,0.05070118662351672,0.09626216077828981,0.002696871628910464,94,5,1849,1760,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,IID_ORIGINAL,3051,0.01,0.9845676422119142,0.00936768149882904,0.1479028697571744,2.659707916000116,0.7172357504813407,0.810821808276036,0.8829268292682927,0.17107750472589792,0.28661916072842436,0.012042147516307075,181,24,1969,877,0.3467715503113733
CONTRASTIVE,XGBOOST,42,0.1,400,IID_BALANCED,2116,0.01,0.9845676422119142,0.00936768149882904,0.1479028697571744,2.659707916000116,0.8107757450371089,0.8093855081992989,0.923469387755102,0.17107750472589792,0.2886762360446571,0.014177693761814745,181,15,1043,877,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,TEMPORAL,8000,0.01,0.9845676422119142,0.00936768149882904,0.1479028697571744,2.659707916000116,0.8361877752091628,0.8249835624999999,0.959375,0.1535,0.2646551724137931,0.0065,614,26,3974,3386,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,DOMAIN_OOD,3858,0.01,0.9845676422119142,0.00936768149882904,0.1479028697571744,2.659707916000116,0.7988854037897182,0.7892909537949192,0.9356223175965666,0.11301192327630896,0.20166512488436633,0.007776049766718507,218,15,1914,1711,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,TEMPLATE_OOD,6832,0.01,0.9845676422119142,0.00936768149882904,0.1479028697571744,2.659707916000116,0.8327292439824844,0.8205095596421852,0.9554730983302412,0.15076112412177986,0.2604298356510746,0.00702576112412178,515,24,3392,2901,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9845676422119142,0.00936768149882904,0.1479028697571744,2.659707916000116,0.7873499788848858,0.7800295346718196,0.9292929292929293,0.09924487594390508,0.1793372319688109,0.007551240560949299,184,14,1840,1670,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,IID_ORIGINAL,3051,0.02,0.9740747213363649,0.01990632318501171,0.20750551876379691,2.659707916000116,0.7172357504813407,0.810821808276036,0.8768115942028986,0.22873345935727787,0.36281859070464767,0.017059708981435023,242,34,1959,816,0.3467715503113733
CONTRASTIVE,XGBOOST,42,0.1,400,IID_BALANCED,2116,0.02,0.9740747213363649,0.01990632318501171,0.20750551876379691,2.659707916000116,0.8107757450371089,0.8093855081992989,0.9272030651340997,0.22873345935727787,0.36694465504169826,0.017958412098298678,242,19,1039,816,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,TEMPORAL,8000,0.02,0.9740747213363649,0.01990632318501171,0.20750551876379691,2.659707916000116,0.8361877752091628,0.8249835624999999,0.942987457240593,0.20675,0.33914291572688127,0.0125,827,50,3950,3173,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,DOMAIN_OOD,3858,0.02,0.9740747213363649,0.01990632318501171,0.20750551876379691,2.659707916000116,0.7988854037897182,0.7892909537949192,0.9239766081871345,0.16381544841886989,0.27829150154117127,0.01347848626231208,316,26,1903,1613,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,TEMPLATE_OOD,6832,0.02,0.9740747213363649,0.01990632318501171,0.20750551876379691,2.659707916000116,0.8327292439824844,0.8205095596421852,0.9410150891632373,0.20081967213114754,0.3310012062726176,0.012587822014051522,686,43,3373,2730,0.5
CONTRASTIVE,XGBOOST,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9740747213363649,0.01990632318501171,0.20750551876379691,2.659707916000116,0.7873499788848858,0.7800295346718196,0.9128919860627178,0.1413160733549083,0.24474544605324614,0.01348435814455232,262,25,1829,1592,0.5
CONTRASTIVE,MLP,42,0.1,400,IID_ORIGINAL,3051,0.005,0.9996737241744996,0.00468384074941452,0.10375275938189846,0.394661516999804,0.7718509251397644,0.8590819285267812,0.9420289855072463,0.12287334593572778,0.21739130434782608,0.004014049172102358,130,8,1985,928,0.3467715503113733
CONTRASTIVE,MLP,42,0.1,400,IID_BALANCED,2116,0.005,0.9996737241744996,0.00468384074941452,0.10375275938189846,0.394661516999804,0.8480674867406417,0.856740970765542,0.948905109489051,0.12287334593572778,0.2175732217573222,0.006616257088846881,130,7,1051,928,0.5
CONTRASTIVE,MLP,42,0.1,400,TEMPORAL,8000,0.005,0.9996737241744996,0.00468384074941452,0.10375275938189846,0.394661516999804,0.8734970463876485,0.86703803125,0.9761499148211243,0.14325,0.249836494440811,0.0035,573,14,3986,3427,0.5
CONTRASTIVE,MLP,42,0.1,400,DOMAIN_OOD,3858,0.005,0.9996737241744996,0.00468384074941452,0.10375275938189846,0.394661516999804,0.8381014388604534,0.8374718257605869,0.9483870967741935,0.07620528771384137,0.14107485604606526,0.00414722654224987,147,8,1921,1782,0.5
CONTRASTIVE,MLP,42,0.1,400,TEMPLATE_OOD,6832,0.005,0.9996737241744996,0.00468384074941452,0.10375275938189846,0.394661516999804,0.8730392203236037,0.8653704721273082,0.9779116465863453,0.14256440281030444,0.24885028104241186,0.0032201405152224825,487,11,3405,2929,0.5
CONTRASTIVE,MLP,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9996737241744996,0.00468384074941452,0.10375275938189846,0.394661516999804,0.829448874281036,0.8266289744672879,0.9473684210526315,0.06796116504854369,0.1268243583291394,0.0037756202804746495,126,7,1847,1728,0.5
CONTRASTIVE,MLP,42,0.1,400,IID_ORIGINAL,3051,0.01,0.9986003041267396,0.00936768149882904,0.20750551876379691,0.394661516999804,0.7718509251397644,0.8590819285267812,0.930327868852459,0.21455576559546313,0.3486943164362519,0.008529854490717512,227,17,1976,831,0.3467715503113733
CONTRASTIVE,MLP,42,0.1,400,IID_BALANCED,2116,0.01,0.9986003041267396,0.00936768149882904,0.20750551876379691,0.394661516999804,0.8480674867406417,0.856740970765542,0.961864406779661,0.21455576559546313,0.3508500772797527,0.008506616257088847,227,9,1049,831,0.5
CONTRASTIVE,MLP,42,0.1,400,TEMPORAL,8000,0.01,0.9986003041267396,0.00936768149882904,0.20750551876379691,0.394661516999804,0.8734970463876485,0.86703803125,0.9650273224043716,0.22075,0.3593082400813835,0.008,883,32,3968,3117,0.5
CONTRASTIVE,MLP,42,0.1,400,DOMAIN_OOD,3858,0.01,0.9986003041267396,0.00936768149882904,0.20750551876379691,0.394661516999804,0.8381014388604534,0.8374718257605869,0.9368421052631579,0.13841368584758942,0.24119241192411925,0.00933125972006221,267,18,1911,1662,0.5
CONTRASTIVE,MLP,42,0.1,400,TEMPLATE_OOD,6832,0.01,0.9986003041267396,0.00936768149882904,0.20750551876379691,0.394661516999804,0.8730392203236037,0.8653704721273082,0.9681697612732095,0.21370023419203746,0.3501199040767386,0.00702576112412178,730,24,3392,2686,0.5
CONTRASTIVE,MLP,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9986003041267396,0.00936768149882904,0.20750551876379691,0.394661516999804,0.829448874281036,0.8266289744672879,0.9375,0.12944983818770225,0.22748815165876776,0.008629989212513484,240,16,1838,1614,0.5
CONTRASTIVE,MLP,42,0.1,400,IID_ORIGINAL,3051,0.02,0.9957457184791566,0.01990632318501171,0.2781456953642384,0.394661516999804,0.7718509251397644,0.8590819285267812,0.8786127167630058,0.28733459357277885,0.43304843304843305,0.021073758153537382,304,42,1951,754,0.3467715503113733
CONTRASTIVE,MLP,42,0.1,400,IID_BALANCED,2116,0.02,0.9957457184791566,0.01990632318501171,0.2781456953642384,0.394661516999804,0.8480674867406417,0.856740970765542,0.9325153374233128,0.28733459357277885,0.4393063583815029,0.020793950850661626,304,22,1036,754,0.5
CONTRASTIVE,MLP,42,0.1,400,TEMPORAL,8000,0.02,0.9957457184791566,0.01990632318501171,0.2781456953642384,0.394661516999804,0.8734970463876485,0.86703803125,0.9527302363488183,0.29225,0.44729290223837764,0.0145,1169,58,3942,2831,0.5
CONTRASTIVE,MLP,42,0.1,400,DOMAIN_OOD,3858,0.02,0.9957457184791566,0.01990632318501171,0.2781456953642384,0.394661516999804,0.8381014388604534,0.8374718257605869,0.9234234234234234,0.21254536029030585,0.34555415086388536,0.01762571280456195,410,34,1895,1519,0.5
CONTRASTIVE,MLP,42,0.1,400,TEMPLATE_OOD,6832,0.02,0.9957457184791566,0.01990632318501171,0.2781456953642384,0.394661516999804,0.8730392203236037,0.8653704721273082,0.955078125,0.2862997658079625,0.44054054054054054,0.013466042154566744,978,46,3370,2438,0.5
CONTRASTIVE,MLP,42,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9957457184791566,0.01990632318501171,0.2781456953642384,0.394661516999804,0.829448874281036,0.8266289744672879,0.9242424242424242,0.19741100323624594,0.3253333333333333,0.016181229773462782,366,30,1824,1488,0.5
BASE,LOGREG,42,0.25,1000,IID_ORIGINAL,3051,0.005,0.9976651294435303,0.00468384074941452,0.152317880794702,0.34594437800024025,0.8692856163366288,0.903041552807226,0.9855072463768116,0.19281663516068054,0.32252964426877473,0.0015052684395383843,204,3,1990,854,0.3467715503113733
BASE,LOGREG,42,0.25,1000,IID_BALANCED,2116,0.005,0.9976651294435303,0.00468384074941452,0.152317880794702,0.34594437800024025,0.9177763846888436,0.9039749357670963,0.9951219512195122,0.19281663516068054,0.32304038004750596,0.000945179584120983,204,1,1057,854,0.5
BASE,LOGREG,42,0.25,1000,TEMPORAL,8000,0.005,0.9976651294435303,0.00468384074941452,0.152317880794702,0.34594437800024025,0.9364627804978285,0.9299934999999998,0.9941927990708479,0.214,0.3521909072207365,0.00125,856,5,3995,3144,0.5
BASE,LOGREG,42,0.25,1000,DOMAIN_OOD,3858,0.005,0.9976651294435303,0.00468384074941452,0.152317880794702,0.34594437800024025,0.9163930765037394,0.9099695488439928,0.9914529914529915,0.18040435458786935,0.30526315789473685,0.0015552099533437014,348,3,1926,1581,0.5
BASE,LOGREG,42,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9976651294435303,0.00468384074941452,0.152317880794702,0.34594437800024025,0.9314459231083095,0.9244958632472071,0.9931787175989086,0.21311475409836064,0.35092793444203424,0.0014637002341920376,728,5,3411,2688,0.5
BASE,LOGREG,42,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9976651294435303,0.00468384074941452,0.152317880794702,0.34594437800024025,0.9084288200381455,0.9020168643208829,0.9911504424778761,0.18122977346278318,0.3064295485636115,0.0016181229773462784,336,3,1851,1518,0.5
BASE,LOGREG,42,0.25,1000,IID_ORIGINAL,3051,0.01,0.9787207493660585,0.00936768149882904,0.4326710816777042,0.34594437800024025,0.8692856163366288,0.903041552807226,0.974477958236659,0.39697542533081287,0.5641370047011417,0.0055193176116407425,420,11,1982,638,0.3467715503113733
BASE,LOGREG,42,0.25,1000,IID_BALANCED,2116,0.01,0.9787207493660585,0.00936768149882904,0.4326710816777042,0.34594437800024025,0.9177763846888436,0.9039749357670963,0.9882352941176471,0.39697542533081287,0.5664194200944033,0.004725897920604915,420,5,1053,638,0.5
BASE,LOGREG,42,0.25,1000,TEMPORAL,8000,0.01,0.9787207493660585,0.00936768149882904,0.4326710816777042,0.34594437800024025,0.9364627804978285,0.9299934999999998,0.9846907532149418,0.402,0.5709213562932718,0.00625,1608,25,3975,2392,0.5
BASE,LOGREG,42,0.25,1000,DOMAIN_OOD,3858,0.01,0.9787207493660585,0.00936768149882904,0.4326710816777042,0.34594437800024025,0.9163930765037394,0.9099695488439928,0.9754335260115607,0.3499222395023328,0.5150705837466616,0.008812856402280975,675,17,1912,1254,0.5
BASE,LOGREG,42,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9787207493660585,0.00936768149882904,0.4326710816777042,0.34594437800024025,0.9314459231083095,0.9244958632472071,0.9824433065106072,0.3931498829039813,0.5615722349989546,0.00702576112412178,1343,24,3392,2073,0.5
